sample interval	   MLII	     V1
            320	 -0.505	 -0.355
            321	 -0.450	 -0.380
            322	 -0.400	 -0.400
            323	 -0.365	 -0.410
            324	 -0.315	 -0.425
            325	 -0.275	 -0.440
            326	 -0.230	 -0.440
            327	 -0.185	 -0.460
            328	 -0.145	 -0.485
            329	 -0.105	 -0.500
            330	 -0.060	 -0.530
            331	 -0.020	 -0.540
            332	  0.000	 -0.560
            333	 -0.015	 -0.560
            334	 -0.015	 -0.565
            335	 -0.020	 -0.560
            336	 -0.015	 -0.575
            337	 -0.005	 -0.580
            338	  0.000	 -0.585
            339	  0.000	 -0.585
            340	 -0.005	 -0.570
            341	 -0.015	 -0.570
            342	 -0.040	 -0.575
            343	 -0.075	 -0.575
            344	 -0.090	 -0.590
            345	 -0.110	 -0.595
            346	 -0.135	 -0.610
            347	 -0.170	 -0.600
            348	 -0.195	 -0.590
            349	 -0.205	 -0.575
            350	 -0.240	 -0.555
            351	 -0.245	 -0.540
            352	 -0.250	 -0.525
            353	 -0.250	 -0.535
            354	 -0.260	 -0.555
            355	 -0.295	 -0.545
            356	 -0.325	 -0.530
            357	 -0.355	 -0.525
            358	 -0.390	 -0.520
            359	 -0.410	 -0.495
