sample interval	   MLII	     V1
            288	 -0.145	  0.060
            289	 -0.160	  0.065
            290	 -0.160	  0.030
            291	 -0.175	  0.020
            292	 -0.170	  0.000
            293	 -0.175	  0.015
            294	 -0.150	  0.025
            295	 -0.160	  0.030
            296	 -0.175	  0.025
            297	 -0.190	  0.020
            298	 -0.205	  0.025
            299	 -0.200	  0.030
            300	 -0.190	  0.035
            301	 -0.190	  0.025
            302	 -0.205	  0.015
            303	 -0.200	 -0.010
            304	 -0.205	  0.010
            305	 -0.190	  0.030
            306	 -0.180	  0.045
            307	 -0.210	  0.045
            308	 -0.215	  0.010
            309	 -0.215	 -0.005
            310	 -0.230	  0.005
            311	 -0.215	  0.005
            312	 -0.195	  0.005
            313	 -0.185	  0.005
            314	 -0.195	 -0.015
            315	 -0.205	 -0.020
            316	 -0.210	 -0.030
            317	 -0.180	 -0.025
            318	 -0.155	 -0.015
            319	 -0.140	 -0.015
            320	 -0.150	 -0.025
            321	 -0.170	 -0.035
            322	 -0.175	 -0.030
            323	 -0.165	 -0.030
            324	 -0.145	  0.015
            325	 -0.135	  0.005
            326	 -0.135	  0.020
            327	 -0.160	  0.025
            328	 -0.170	  0.015
            329	 -0.145	  0.005
            330	 -0.075	 -0.075
            331	  0.055	 -0.215
            332	  0.180	 -0.380
            333	  0.275	 -0.550
            334	  0.360	 -0.705
            335	  0.460	 -0.815
            336	  0.565	 -0.905
            337	  0.670	 -1.000
            338	  0.795	 -1.075
            339	  0.920	 -1.170
            340	  1.060	 -1.225
            341	  1.240	 -1.265
            342	  1.420	 -1.290
            343	  1.635	 -1.300
            344	  1.805	 -1.290
            345	  1.950	 -1.275
            346	  2.050	 -1.220
            347	  2.085	 -1.190
            348	  2.025	 -1.165
            349	  1.860	 -1.150
            350	  1.545	 -1.135
            351	  1.185	 -1.100
            352	  0.870	 -1.040
            353	  0.695	 -0.975
            354	  0.600	 -0.930
            355	  0.555	 -0.895
            356	  0.495	 -0.860
            357	  0.460	 -0.785
            358	  0.435	 -0.685
            359	  0.420	 -0.580
