sample interval	   MLII	     V1
             80	  0.315	 -0.115
             81	  0.330	 -0.110
             82	  0.350	 -0.105
             83	  0.375	 -0.105
             84	  0.395	 -0.090
             85	  0.390	 -0.090
             86	  0.410	 -0.095
             87	  0.435	 -0.095
             88	  0.445	 -0.110
             89	  0.450	 -0.115
             90	  0.460	 -0.130
             91	  0.465	 -0.135
             92	  0.480	 -0.140
             93	  0.480	 -0.140
             94	  0.510	 -0.130
             95	  0.535	 -0.110
             96	  0.560	 -0.100
             97	  0.575	 -0.115
             98	  0.610	 -0.105
             99	  0.630	 -0.110
            100	  0.635	 -0.130
            101	  0.640	 -0.135
            102	  0.655	 -0.145
            103	  0.670	 -0.155
            104	  0.685	 -0.150
            105	  0.705	 -0.145
            106	  0.725	 -0.140
            107	  0.750	 -0.130
            108	  0.775	 -0.130
            109	  0.805	 -0.120
            110	  0.825	 -0.140
            111	  0.850	 -0.150
            112	  0.860	 -0.170
            113	  0.865	 -0.180
            114	  0.875	 -0.170
            115	  0.895	 -0.175
            116	  0.910	 -0.185
            117	  0.925	 -0.170
            118	  0.935	 -0.185
            119	  0.945	 -0.180
            120	  0.950	 -0.195
            121	  0.950	 -0.200
            122	  0.945	 -0.210
            123	  0.940	 -0.220
            124	  0.940	 -0.225
            125	  0.925	 -0.240
            126	  0.905	 -0.250
            127	  0.880	 -0.265
            128	  0.850	 -0.260
            129	  0.820	 -0.260
            130	  0.810	 -0.260
            131	  0.780	 -0.270
            132	  0.760	 -0.260
            133	  0.735	 -0.255
            134	  0.700	 -0.255
            135	  0.665	 -0.245
            136	  0.625	 -0.245
            137	  0.585	 -0.255
            138	  0.550	 -0.265
            139	  0.505	 -0.265
            140	  0.470	 -0.255
            141	  0.430	 -0.230
            142	  0.400	 -0.220
            143	  0.390	 -0.195
            144	  0.360	 -0.170
            145	  0.340	 -0.160
            146	  0.310	 -0.140
            147	  0.280	 -0.120
            148	  0.240	 -0.120
            149	  0.210	 -0.100
            150	  0.180	 -0.095
            151	  0.155	 -0.080
            152	  0.130	 -0.070
            153	  0.105	 -0.055
            154	  0.090	 -0.035
            155	  0.085	 -0.015
            156	  0.065	  0.005
            157	  0.060	  0.020
            158	  0.040	  0.030
            159	  0.025	  0.015
            160	  0.015	  0.020
            161	 -0.005	  0.010
            162	 -0.020	  0.005
            163	 -0.010	  0.010
            164	 -0.020	  0.020
            165	 -0.020	  0.020
            166	 -0.020	  0.035
            167	 -0.010	  0.035
            168	  0.000	  0.045
            169	  0.010	  0.025
            170	  0.000	  0.025
            171	 -0.005	  0.035
            172	 -0.005	  0.030
            173	 -0.010	  0.035
            174	 -0.010	  0.025
            175	 -0.020	  0.020
            176	 -0.010	  0.025
            177	 -0.010	  0.030
            178	 -0.015	  0.030
            179	 -0.005	  0.025
            180	 -0.005	  0.030
            181	  0.005	  0.050
            182	 -0.005	  0.040
            183	 -0.010	  0.035
            184	 -0.015	  0.020
            185	 -0.025	  0.025
            186	 -0.040	  0.025
            187	 -0.040	  0.010
            188	 -0.040	  0.020
            189	 -0.050	  0.020
            190	 -0.045	  0.025
            191	 -0.050	  0.040
            192	 -0.030	  0.050
            193	 -0.030	  0.055
            194	 -0.025	  0.045
            195	 -0.035	  0.045
            196	 -0.050	  0.035
            197	 -0.055	  0.020
            198	 -0.060	  0.005
            199	 -0.070	 -0.005
            200	 -0.070	 -0.005
            201	 -0.065	  0.015
            202	 -0.055	  0.025
            203	 -0.045	  0.040
            204	 -0.040	  0.045
            205	 -0.040	  0.050
            206	 -0.050	  0.035
            207	 -0.055	  0.030
            208	 -0.060	  0.010
            209	 -0.065	  0.005
            210	 -0.080	  0.000
            211	 -0.080	 -0.005
            212	 -0.075	  0.015
            213	 -0.095	  0.015
            214	 -0.085	  0.015
            215	 -0.070	  0.025
            216	 -0.065	  0.030
            217	 -0.055	  0.025
            218	 -0.060	  0.005
            219	 -0.075	  0.005
            220	 -0.075	  0.010
            221	 -0.095	  0.000
            222	 -0.085	  0.015
            223	 -0.100	  0.005
            224	 -0.100	  0.000
            225	 -0.090	  0.005
            226	 -0.090	  0.005
            227	 -0.085	  0.010
            228	 -0.085	  0.000
            229	 -0.070	  0.005
            230	 -0.100	  0.015
            231	 -0.085	  0.010
            232	 -0.075	 -0.005
            233	 -0.085	 -0.010
            234	 -0.085	  0.000
            235	 -0.100	 -0.020
            236	 -0.100	 -0.015
            237	 -0.100	 -0.010
            238	 -0.090	 -0.020
            239	 -0.100	 -0.010
            240	 -0.085	  0.005
            241	 -0.080	  0.015
            242	 -0.090	  0.010
            243	 -0.095	  0.020
            244	 -0.085	  0.005
            245	 -0.085	 -0.015
            246	 -0.085	 -0.015
            247	 -0.095	 -0.020
            248	 -0.095	 -0.015
            249	 -0.090	 -0.005
            250	 -0.090	  0.000
            251	 -0.090	  0.015
            252	 -0.080	  0.000
            253	 -0.075	  0.010
            254	 -0.080	  0.010
            255	 -0.060	  0.005
            256	 -0.040	  0.005
            257	 -0.035	  0.025
            258	 -0.030	  0.055
            259	 -0.010	  0.070
            260	  0.010	  0.115
            261	  0.025	  0.145
            262	  0.045	  0.185
            263	  0.065	  0.185
            264	  0.080	  0.175
            265	  0.100	  0.190
            266	  0.120	  0.165
            267	  0.145	  0.155
            268	  0.180	  0.125
            269	  0.200	  0.085
            270	  0.215	  0.065
            271	  0.215	  0.040
            272	  0.215	  0.010
            273	  0.180	  0.000
            274	  0.155	 -0.015
            275	  0.145	  0.005
            276	  0.155	  0.000
            277	  0.165	  0.010
            278	  0.170	  0.010
            279	  0.170	 -0.015
            280	  0.150	 -0.050
            281	  0.125	 -0.080
            282	  0.095	 -0.110
            283	  0.055	 -0.115
            284	  0.030	 -0.115
            285	  0.000	 -0.080
            286	 -0.025	 -0.045
            287	 -0.035	 -0.030
            288	 -0.045	 -0.020
            289	 -0.045	 -0.005
            290	 -0.065	 -0.020
            291	 -0.085	 -0.015
            292	 -0.115	 -0.040
            293	 -0.140	 -0.040
            294	 -0.145	 -0.050
            295	 -0.145	 -0.045
            296	 -0.155	 -0.040
            297	 -0.135	 -0.035
            298	 -0.135	 -0.040
            299	 -0.135	 -0.045
            300	 -0.130	 -0.045
            301	 -0.105	 -0.045
            302	 -0.105	 -0.055
            303	 -0.095	 -0.045
            304	 -0.105	 -0.040
            305	 -0.110	 -0.020
            306	 -0.115	  0.000
            307	 -0.100	  0.020
            308	 -0.050	  0.080
            309	  0.030	  0.105
            310	  0.170	  0.130
            311	  0.360	  0.075
            312	  0.545	  0.005
            313	  0.755	 -0.125
            314	  0.955	 -0.325
            315	  1.135	 -0.560
            316	  1.300	 -0.855
            317	  1.460	 -1.215
            318	  1.580	 -1.570
            319	  1.655	 -1.890
            320	  1.680	 -2.120
            321	  1.650	 -2.220
            322	  1.570	 -2.205
            323	  1.420	 -2.110
            324	  1.195	 -1.960
            325	  0.910	 -1.765
            326	  0.610	 -1.550
            327	  0.340	 -1.305
            328	  0.130	 -1.060
            329	 -0.015	 -0.855
            330	 -0.090	 -0.680
            331	 -0.135	 -0.575
            332	 -0.150	 -0.475
            333	 -0.170	 -0.410
            334	 -0.180	 -0.325
            335	 -0.200	 -0.265
            336	 -0.235	 -0.185
            337	 -0.280	 -0.120
            338	 -0.300	 -0.085
            339	 -0.310	 -0.040
            340	 -0.320	 -0.025
            341	 -0.330	 -0.005
            342	 -0.330	  0.005
            343	 -0.340	  0.000
            344	 -0.345	  0.005
            345	 -0.350	  0.030
            346	 -0.345	  0.040
            347	 -0.345	  0.055
            348	 -0.350	  0.060
            349	 -0.355	  0.085
            350	 -0.350	  0.070
            351	 -0.355	  0.085
            352	 -0.355	  0.075
            353	 -0.355	  0.090
            354	 -0.365	  0.085
            355	 -0.380	  0.095
            356	 -0.380	  0.100
            357	 -0.385	  0.095
            358	 -0.380	  0.110
            359	 -0.370	  0.115
