sample interval	   MLII	     V1
            330	  0.550	 -0.835
            331	  0.425	 -0.745
            332	  0.190	 -0.610
            333	 -0.135	 -0.535
            334	 -0.450	 -0.540
            335	 -0.690	 -0.685
            336	 -0.830	 -0.830
            337	 -0.870	 -0.915
            338	 -0.870	 -0.910
            339	 -0.840	 -0.845
            340	 -0.800	 -0.800
            341	 -0.790	 -0.800
            342	 -0.775	 -0.830
            343	 -0.780	 -0.835
            344	 -0.820	 -0.795
            345	 -0.865	 -0.755
            346	 -0.890	 -0.715
            347	 -0.915	 -0.750
            348	 -0.920	 -0.810
            349	 -0.930	 -0.865
            350	 -0.915	 -0.840
            351	 -0.935	 -0.765
            352	 -0.950	 -0.730
            353	 -0.970	 -0.740
            354	 -0.955	 -0.785
            355	 -0.935	 -0.795
            356	 -0.920	 -0.780
            357	 -0.920	 -0.700
            358	 -0.925	 -0.670
            359	 -0.905	 -0.685
