sample interval	   MLII	     V1
            241	 -0.145	  0.215
            242	 -0.150	  0.180
            243	 -0.180	  0.170
            244	 -0.210	  0.175
            245	 -0.190	  0.190
            246	 -0.180	  0.185
            247	 -0.185	  0.180
            248	 -0.215	  0.160
            249	 -0.235	  0.150
            250	 -0.240	  0.155
            251	 -0.200	  0.160
            252	 -0.160	  0.170
            253	 -0.145	  0.165
            254	 -0.175	  0.155
            255	 -0.195	  0.160
            256	 -0.200	  0.160
            257	 -0.190	  0.175
            258	 -0.170	  0.180
            259	 -0.185	  0.170
            260	 -0.205	  0.150
            261	 -0.220	  0.150
            262	 -0.215	  0.160
            263	 -0.195	  0.175
            264	 -0.185	  0.170
            265	 -0.195	  0.165
            266	 -0.210	  0.170
            267	 -0.240	  0.160
            268	 -0.265	  0.185
            269	 -0.275	  0.175
            270	 -0.295	  0.175
            271	 -0.320	  0.185
            272	 -0.355	  0.175
            273	 -0.375	  0.160
            274	 -0.405	  0.165
            275	 -0.425	  0.185
            276	 -0.435	  0.175
            277	 -0.450	  0.180
            278	 -0.440	  0.160
            279	 -0.440	  0.150
            280	 -0.440	  0.155
            281	 -0.430	  0.170
            282	 -0.420	  0.170
            283	 -0.430	  0.160
            284	 -0.435	  0.150
            285	 -0.455	  0.140
            286	 -0.470	  0.155
            287	 -0.475	  0.155
            288	 -0.455	  0.155
            289	 -0.460	  0.135
            290	 -0.465	  0.120
            291	 -0.485	  0.120
            292	 -0.485	  0.120
            293	 -0.470	  0.125
            294	 -0.455	  0.125
            295	 -0.450	  0.130
            296	 -0.460	  0.110
            297	 -0.460	  0.105
            298	 -0.450	  0.120
            299	 -0.440	  0.125
            300	 -0.435	  0.125
            301	 -0.455	  0.120
            302	 -0.475	  0.100
            303	 -0.480	  0.105
            304	 -0.475	  0.110
            305	 -0.445	  0.110
            306	 -0.430	  0.110
            307	 -0.470	  0.100
            308	 -0.490	  0.080
            309	 -0.505	  0.075
            310	 -0.485	  0.105
            311	 -0.445	  0.105
            312	 -0.425	  0.095
            313	 -0.430	  0.080
            314	 -0.450	  0.075
            315	 -0.470	  0.060
            316	 -0.465	  0.070
            317	 -0.455	  0.085
            318	 -0.440	  0.085
            319	 -0.460	  0.075
            320	 -0.485	  0.085
            321	 -0.485	  0.085
            322	 -0.495	  0.100
            323	 -0.485	  0.155
            324	 -0.495	  0.160
            325	 -0.495	  0.170
            326	 -0.485	  0.155
            327	 -0.415	  0.125
            328	 -0.315	  0.090
            329	 -0.205	  0.070
            330	 -0.125	 -0.010
            331	 -0.085	 -0.090
            332	 -0.050	 -0.165
            333	 -0.035	 -0.235
            334	  0.030	 -0.325
            335	  0.140	 -0.465
            336	  0.255	 -0.610
            337	  0.315	 -0.745
            338	  0.370	 -0.840
            339	  0.395	 -0.875
            340	  0.400	 -0.885
            341	  0.390	 -0.885
            342	  0.395	 -0.870
            343	  0.365	 -0.845
            344	  0.345	 -0.810
            345	  0.290	 -0.755
            346	  0.220	 -0.695
            347	  0.190	 -0.630
            348	  0.170	 -0.575
            349	  0.105	 -0.525
            350	  0.020	 -0.480
            351	 -0.065	 -0.440
            352	 -0.170	 -0.380
            353	 -0.305	 -0.345
            354	 -0.415	 -0.310
            355	 -0.555	 -0.285
            356	 -0.665	 -0.280
            357	 -0.750	 -0.245
            358	 -0.805	 -0.210
            359	 -0.845	 -0.185
