sample interval	   MLII	     V1
            226	 -0.160	 -0.210
            227	 -0.160	 -0.210
            228	 -0.160	 -0.205
            229	 -0.165	 -0.220
            230	 -0.170	 -0.255
            231	 -0.185	 -0.300
            232	 -0.200	 -0.315
            233	 -0.190	 -0.325
            234	 -0.180	 -0.320
            235	 -0.175	 -0.325
            236	 -0.165	 -0.315
            237	 -0.175	 -0.295
            238	 -0.170	 -0.290
            239	 -0.165	 -0.260
            240	 -0.170	 -0.260
            241	 -0.175	 -0.260
            242	 -0.190	 -0.255
            243	 -0.195	 -0.245
            244	 -0.205	 -0.210
            245	 -0.195	 -0.165
            246	 -0.210	 -0.160
            247	 -0.205	 -0.175
            248	 -0.215	 -0.195
            249	 -0.225	 -0.195
            250	 -0.225	 -0.145
            251	 -0.220	 -0.105
            252	 -0.230	 -0.110
            253	 -0.250	 -0.150
            254	 -0.265	 -0.135
            255	 -0.290	 -0.060
            256	 -0.285	  0.005
            257	 -0.275	  0.030
            258	 -0.275	 -0.030
            259	 -0.300	 -0.140
            260	 -0.330	 -0.210
            261	 -0.335	 -0.230
            262	 -0.310	 -0.210
            263	 -0.280	 -0.165
            264	 -0.265	 -0.135
            265	 -0.255	 -0.115
            266	 -0.250	 -0.120
            267	 -0.255	 -0.090
            268	 -0.270	 -0.080
            269	 -0.260	 -0.075
            270	 -0.250	 -0.075
            271	 -0.240	 -0.090
            272	 -0.240	 -0.095
            273	 -0.240	 -0.080
            274	 -0.215	 -0.075
            275	 -0.215	 -0.040
            276	 -0.220	 -0.055
            277	 -0.235	 -0.080
            278	 -0.240	 -0.120
            279	 -0.260	 -0.150
            280	 -0.255	 -0.125
            281	 -0.255	 -0.120
            282	 -0.260	 -0.125
            283	 -0.255	 -0.115
            284	 -0.260	 -0.110
            285	 -0.265	 -0.085
            286	 -0.255	 -0.065
            287	 -0.255	 -0.090
            288	 -0.265	 -0.145
            289	 -0.270	 -0.220
            290	 -0.275	 -0.230
            291	 -0.280	 -0.225
            292	 -0.265	 -0.200
            293	 -0.270	 -0.170
            294	 -0.265	 -0.140
            295	 -0.275	 -0.155
            296	 -0.275	 -0.190
            297	 -0.290	 -0.225
            298	 -0.295	 -0.245
            299	 -0.300	 -0.255
            300	 -0.290	 -0.250
            301	 -0.295	 -0.245
            302	 -0.305	 -0.240
            303	 -0.315	 -0.220
            304	 -0.315	 -0.185
            305	 -0.310	 -0.160
            306	 -0.305	 -0.150
            307	 -0.305	 -0.160
            308	 -0.295	 -0.165
            309	 -0.320	 -0.160
            310	 -0.330	 -0.140
            311	 -0.330	 -0.130
            312	 -0.330	 -0.120
            313	 -0.335	 -0.080
            314	 -0.350	 -0.035
            315	 -0.340	 -0.005
            316	 -0.325	  0.005
            317	 -0.305	  0.020
            318	 -0.295	  0.055
            319	 -0.300	  0.045
            320	 -0.320	 -0.020
            321	 -0.350	 -0.065
            322	 -0.360	 -0.045
            323	 -0.345	  0.010
            324	 -0.315	  0.015
            325	 -0.290	 -0.030
            326	 -0.290	 -0.085
            327	 -0.295	 -0.150
            328	 -0.335	 -0.165
            329	 -0.335	 -0.175
            330	 -0.320	 -0.170
            331	 -0.295	 -0.170
            332	 -0.290	 -0.170
            333	 -0.285	 -0.175
            334	 -0.275	 -0.165
            335	 -0.280	 -0.150
            336	 -0.270	 -0.130
            337	 -0.265	 -0.115
            338	 -0.285	 -0.090
            339	 -0.285	 -0.070
            340	 -0.270	 -0.060
            341	 -0.275	 -0.070
            342	 -0.290	 -0.070
            343	 -0.300	 -0.050
            344	 -0.310	 -0.075
            345	 -0.315	 -0.150
            346	 -0.320	 -0.215
            347	 -0.305	 -0.245
            348	 -0.290	 -0.200
            349	 -0.280	 -0.145
            350	 -0.285	 -0.115
            351	 -0.290	 -0.100
            352	 -0.290	 -0.135
            353	 -0.290	 -0.200
            354	 -0.295	 -0.240
            355	 -0.305	 -0.250
            356	 -0.310	 -0.255
            357	 -0.290	 -0.250
            358	 -0.270	 -0.235
            359	 -0.255	 -0.200
