sample interval	   MLII	     V1
            220	 -0.315	  0.260
            221	 -0.300	  0.250
            222	 -0.310	  0.235
            223	 -0.315	  0.230
            224	 -0.320	  0.240
            225	 -0.290	  0.265
            226	 -0.285	  0.270
            227	 -0.270	  0.265
            228	 -0.275	  0.260
            229	 -0.295	  0.260
            230	 -0.295	  0.265
            231	 -0.285	  0.285
            232	 -0.285	  0.300
            233	 -0.280	  0.290
            234	 -0.275	  0.280
            235	 -0.295	  0.275
            236	 -0.290	  0.290
            237	 -0.275	  0.315
            238	 -0.255	  0.340
            239	 -0.245	  0.345
            240	 -0.230	  0.355
            241	 -0.260	  0.335
            242	 -0.260	  0.330
            243	 -0.250	  0.335
            244	 -0.235	  0.330
            245	 -0.235	  0.325
            246	 -0.235	  0.325
            247	 -0.245	  0.330
            248	 -0.245	  0.340
            249	 -0.220	  0.370
            250	 -0.195	  0.385
            251	 -0.175	  0.365
            252	 -0.180	  0.370
            253	 -0.180	  0.365
            254	 -0.170	  0.380
            255	 -0.155	  0.385
            256	 -0.140	  0.395
            257	 -0.120	  0.385
            258	 -0.125	  0.385
            259	 -0.120	  0.385
            260	 -0.115	  0.385
            261	 -0.100	  0.400
            262	 -0.070	  0.400
            263	 -0.075	  0.390
            264	 -0.045	  0.375
            265	 -0.050	  0.345
            266	 -0.045	  0.365
            267	 -0.005	  0.355
            268	  0.015	  0.345
            269	  0.025	  0.320
            270	  0.030	  0.285
            271	  0.030	  0.245
            272	  0.040	  0.225
            273	  0.060	  0.230
            274	  0.085	  0.225
            275	  0.090	  0.200
            276	  0.080	  0.165
            277	  0.080	  0.135
            278	  0.080	  0.125
            279	  0.110	  0.110
            280	  0.125	  0.105
            281	  0.140	  0.085
            282	  0.130	  0.050
            283	  0.115	  0.040
            284	  0.090	  0.040
            285	  0.090	  0.055
            286	  0.085	  0.055
            287	  0.060	  0.060
            288	  0.030	  0.050
            289	 -0.015	  0.055
            290	 -0.040	  0.035
            291	 -0.060	  0.055
            292	 -0.080	  0.070
            293	 -0.095	  0.065
            294	 -0.115	  0.050
            295	 -0.150	  0.035
            296	 -0.175	  0.025
            297	 -0.175	  0.025
            298	 -0.165	  0.050
            299	 -0.170	  0.050
            300	 -0.185	  0.030
            301	 -0.205	  0.025
            302	 -0.235	  0.020
            303	 -0.220	  0.040
            304	 -0.215	  0.065
            305	 -0.205	  0.060
            306	 -0.220	  0.050
            307	 -0.245	  0.035
            308	 -0.240	  0.040
            309	 -0.230	  0.060
            310	 -0.230	  0.045
            311	 -0.225	  0.060
            312	 -0.245	  0.045
            313	 -0.275	  0.030
            314	 -0.255	  0.035
            315	 -0.245	  0.045
            316	 -0.240	  0.070
            317	 -0.235	  0.065
            318	 -0.235	  0.045
            319	 -0.245	  0.045
            320	 -0.265	  0.035
            321	 -0.250	  0.055
            322	 -0.245	  0.065
            323	 -0.235	  0.065
            324	 -0.245	  0.055
            325	 -0.260	  0.050
            326	 -0.255	  0.065
            327	 -0.240	  0.075
            328	 -0.225	  0.090
            329	 -0.245	  0.070
            330	 -0.240	  0.065
            331	 -0.250	  0.065
            332	 -0.250	  0.065
            333	 -0.260	  0.085
            334	 -0.235	  0.100
            335	 -0.235	  0.095
            336	 -0.235	  0.080
            337	 -0.240	  0.080
            338	 -0.245	  0.065
            339	 -0.255	  0.080
            340	 -0.240	  0.090
            341	 -0.240	  0.090
            342	 -0.240	  0.070
            343	 -0.245	  0.055
            344	 -0.260	  0.050
            345	 -0.235	  0.055
            346	 -0.220	  0.070
            347	 -0.225	  0.080
            348	 -0.245	  0.085
            349	 -0.260	  0.075
            350	 -0.255	  0.080
            351	 -0.230	  0.090
            352	 -0.230	  0.075
            353	 -0.210	  0.070
            354	 -0.230	  0.070
            355	 -0.250	  0.055
            356	 -0.260	  0.065
            357	 -0.255	  0.095
            358	 -0.245	  0.090
            359	 -0.230	  0.075
