sample interval	   MLII	     V1
            233	 -1.200	 -0.700
            234	 -1.205	 -0.720
            235	 -1.200	 -0.740
            236	 -1.200	 -0.775
            237	 -1.205	 -0.760
            238	 -1.215	 -0.740
            239	 -1.210	 -0.700
            240	 -1.215	 -0.690
            241	 -1.230	 -0.690
            242	 -1.245	 -0.695
            243	 -1.260	 -0.725
            244	 -1.280	 -0.735
            245	 -1.300	 -0.755
            246	 -1.310	 -0.770
            247	 -1.350	 -0.765
            248	 -1.375	 -0.770
            249	 -1.385	 -0.745
            250	 -1.400	 -0.750
            251	 -1.400	 -0.740
            252	 -1.400	 -0.755
            253	 -1.400	 -0.750
            254	 -1.390	 -0.760
            255	 -1.375	 -0.760
            256	 -1.385	 -0.775
            257	 -1.380	 -0.780
            258	 -1.390	 -0.775
            259	 -1.410	 -0.775
            260	 -1.425	 -0.760
            261	 -1.430	 -0.740
            262	 -1.420	 -0.740
            263	 -1.420	 -0.715
            264	 -1.400	 -0.695
            265	 -1.385	 -0.700
            266	 -1.395	 -0.710
            267	 -1.395	 -0.740
            268	 -1.395	 -0.775
            269	 -1.375	 -0.825
            270	 -1.340	 -0.860
            271	 -1.290	 -0.905
            272	 -1.205	 -0.945
            273	 -1.045	 -0.970
            274	 -0.870	 -1.005
            275	 -0.625	 -1.035
            276	 -0.380	 -1.080
            277	 -0.105	 -1.135
            278	  0.135	 -1.195
            279	  0.395	 -1.280
            280	  0.665	 -1.350
            281	  0.975	 -1.360
            282	  1.255	 -1.310
            283	  1.430	 -1.205
            284	  1.450	 -1.080
            285	  1.205	 -0.970
            286	  0.665	 -0.920
            287	  0.025	 -0.885
            288	 -0.615	 -0.890
            289	 -1.255	 -0.875
            290	 -1.895	 -0.870
            291	 -2.070	 -0.855
            292	 -1.900	 -0.825
            293	 -1.640	 -0.785
            294	 -1.390	 -0.745
            295	 -1.235	 -0.725
            296	 -1.185	 -0.720
            297	 -1.200	 -0.720
            298	 -1.240	 -0.720
            299	 -1.285	 -0.740
            300	 -1.320	 -0.715
            301	 -1.350	 -0.720
            302	 -1.360	 -0.710
            303	 -1.360	 -0.710
            304	 -1.365	 -0.710
            305	 -1.365	 -0.695
            306	 -1.365	 -0.720
            307	 -1.395	 -0.710
            308	 -1.395	 -0.715
            309	 -1.380	 -0.695
            310	 -1.380	 -0.690
            311	 -1.365	 -0.695
            312	 -1.335	 -0.675
            313	 -1.305	 -0.685
            314	 -1.290	 -0.685
            315	 -1.285	 -0.695
            316	 -1.295	 -0.695
            317	 -1.300	 -0.715
            318	 -1.290	 -0.710
            319	 -1.290	 -0.715
            320	 -1.295	 -0.695
            321	 -1.275	 -0.685
            322	 -1.260	 -0.660
            323	 -1.235	 -0.675
            324	 -1.225	 -0.630
            325	 -1.225	 -0.635
            326	 -1.215	 -0.650
            327	 -1.210	 -0.665
            328	 -1.230	 -0.690
            329	 -1.215	 -0.695
            330	 -1.195	 -0.705
            331	 -1.190	 -0.705
            332	 -1.180	 -0.695
            333	 -1.155	 -0.680
            334	 -1.135	 -0.665
            335	 -1.100	 -0.665
            336	 -1.075	 -0.665
            337	 -1.065	 -0.655
            338	 -1.045	 -0.680
            339	 -1.035	 -0.670
            340	 -1.040	 -0.685
            341	 -1.045	 -0.675
            342	 -1.025	 -0.665
            343	 -1.025	 -0.675
            344	 -1.015	 -0.650
            345	 -0.980	 -0.640
            346	 -0.945	 -0.625
            347	 -0.925	 -0.615
            348	 -0.875	 -0.595
            349	 -0.855	 -0.605
            350	 -0.830	 -0.615
            351	 -0.810	 -0.600
            352	 -0.770	 -0.610
            353	 -0.750	 -0.625
            354	 -0.730	 -0.630
            355	 -0.755	 -0.620
            356	 -0.700	 -0.620
            357	 -0.705	 -0.590
            358	 -0.685	 -0.575
            359	 -0.660	 -0.565
