sample interval	   MLII	     V1
            114	 -0.565	 -0.370
            115	 -0.575	 -0.365
            116	 -0.585	 -0.360
            117	 -0.585	 -0.345
            118	 -0.580	 -0.345
            119	 -0.565	 -0.340
            120	 -0.570	 -0.335
            121	 -0.565	 -0.345
            122	 -0.560	 -0.345
            123	 -0.575	 -0.355
            124	 -0.580	 -0.355
            125	 -0.585	 -0.355
            126	 -0.605	 -0.360
            127	 -0.610	 -0.365
            128	 -0.600	 -0.365
            129	 -0.590	 -0.340
            130	 -0.600	 -0.345
            131	 -0.595	 -0.345
            132	 -0.575	 -0.335
            133	 -0.555	 -0.345
            134	 -0.565	 -0.350
            135	 -0.575	 -0.350
            136	 -0.575	 -0.350
            137	 -0.590	 -0.345
            138	 -0.590	 -0.365
            139	 -0.590	 -0.350
            140	 -0.575	 -0.350
            141	 -0.585	 -0.345
            142	 -0.575	 -0.345
            143	 -0.565	 -0.335
            144	 -0.540	 -0.315
            145	 -0.530	 -0.310
            146	 -0.525	 -0.300
            147	 -0.525	 -0.300
            148	 -0.520	 -0.295
            149	 -0.515	 -0.315
            150	 -0.515	 -0.350
            151	 -0.510	 -0.390
            152	 -0.495	 -0.440
            153	 -0.450	 -0.505
            154	 -0.375	 -0.585
            155	 -0.260	 -0.660
            156	 -0.100	 -0.740
            157	  0.125	 -0.795
            158	  0.425	 -0.835
            159	  0.775	 -0.815
            160	  1.155	 -0.775
            161	  1.470	 -0.700
            162	  1.665	 -0.605
            163	  1.670	 -0.525
            164	  1.455	 -0.450
            165	  0.995	 -0.395
            166	  0.360	 -0.375
            167	 -0.280	 -0.385
            168	 -0.905	 -0.395
            169	 -1.260	 -0.425
            170	 -1.360	 -0.430
            171	 -1.255	 -0.430
            172	 -1.035	 -0.390
            173	 -0.800	 -0.360
            174	 -0.605	 -0.325
            175	 -0.490	 -0.295
            176	 -0.430	 -0.275
            177	 -0.415	 -0.280
            178	 -0.430	 -0.265
            179	 -0.470	 -0.275
            180	 -0.490	 -0.265
            181	 -0.505	 -0.275
            182	 -0.520	 -0.285
            183	 -0.510	 -0.280
            184	 -0.515	 -0.285
            185	 -0.500	 -0.295
            186	 -0.500	 -0.300
            187	 -0.500	 -0.295
            188	 -0.500	 -0.290
            189	 -0.490	 -0.285
            190	 -0.490	 -0.285
            191	 -0.490	 -0.270
            192	 -0.485	 -0.255
            193	 -0.480	 -0.270
            194	 -0.475	 -0.265
            195	 -0.485	 -0.285
            196	 -0.475	 -0.285
            197	 -0.480	 -0.295
            198	 -0.495	 -0.300
            199	 -0.490	 -0.295
            200	 -0.510	 -0.310
            201	 -0.505	 -0.285
            202	 -0.480	 -0.270
            203	 -0.470	 -0.280
            204	 -0.480	 -0.270
            205	 -0.465	 -0.275
            206	 -0.470	 -0.285
            207	 -0.465	 -0.290
            208	 -0.470	 -0.285
            209	 -0.485	 -0.300
            210	 -0.495	 -0.305
            211	 -0.490	 -0.305
            212	 -0.475	 -0.300
            213	 -0.475	 -0.295
            214	 -0.475	 -0.285
            215	 -0.470	 -0.280
            216	 -0.470	 -0.285
            217	 -0.460	 -0.285
            218	 -0.465	 -0.280
            219	 -0.465	 -0.290
            220	 -0.470	 -0.295
            221	 -0.485	 -0.305
            222	 -0.490	 -0.310
            223	 -0.485	 -0.310
            224	 -0.485	 -0.310
            225	 -0.495	 -0.305
            226	 -0.490	 -0.300
            227	 -0.490	 -0.295
            228	 -0.470	 -0.285
            229	 -0.465	 -0.290
            230	 -0.465	 -0.275
            231	 -0.455	 -0.305
            232	 -0.475	 -0.315
            233	 -0.465	 -0.310
            234	 -0.480	 -0.320
            235	 -0.485	 -0.320
            236	 -0.480	 -0.310
            237	 -0.470	 -0.310
            238	 -0.465	 -0.300
            239	 -0.470	 -0.295
            240	 -0.465	 -0.285
            241	 -0.445	 -0.290
            242	 -0.440	 -0.300
            243	 -0.440	 -0.305
            244	 -0.440	 -0.310
            245	 -0.445	 -0.320
            246	 -0.440	 -0.315
            247	 -0.460	 -0.325
            248	 -0.455	 -0.320
            249	 -0.455	 -0.325
            250	 -0.440	 -0.305
            251	 -0.430	 -0.300
            252	 -0.435	 -0.305
            253	 -0.425	 -0.310
            254	 -0.415	 -0.305
            255	 -0.415	 -0.310
            256	 -0.420	 -0.330
            257	 -0.420	 -0.330
            258	 -0.430	 -0.325
            259	 -0.425	 -0.335
            260	 -0.415	 -0.320
            261	 -0.430	 -0.310
            262	 -0.410	 -0.305
            263	 -0.410	 -0.295
            264	 -0.400	 -0.290
            265	 -0.385	 -0.295
            266	 -0.370	 -0.295
            267	 -0.375	 -0.310
            268	 -0.380	 -0.330
            269	 -0.390	 -0.330
            270	 -0.395	 -0.340
            271	 -0.395	 -0.330
            272	 -0.390	 -0.335
            273	 -0.395	 -0.325
            274	 -0.385	 -0.315
            275	 -0.370	 -0.315
            276	 -0.360	 -0.310
            277	 -0.365	 -0.315
            278	 -0.365	 -0.315
            279	 -0.365	 -0.325
            280	 -0.375	 -0.320
            281	 -0.380	 -0.335
            282	 -0.385	 -0.340
            283	 -0.385	 -0.335
            284	 -0.385	 -0.335
            285	 -0.380	 -0.335
            286	 -0.375	 -0.325
            287	 -0.375	 -0.310
            288	 -0.365	 -0.305
            289	 -0.345	 -0.315
            290	 -0.355	 -0.325
            291	 -0.360	 -0.320
            292	 -0.365	 -0.335
            293	 -0.355	 -0.345
            294	 -0.365	 -0.340
            295	 -0.370	 -0.335
            296	 -0.365	 -0.340
            297	 -0.380	 -0.325
            298	 -0.365	 -0.320
            299	 -0.380	 -0.305
            300	 -0.380	 -0.305
            301	 -0.365	 -0.315
            302	 -0.390	 -0.295
            303	 -0.395	 -0.315
            304	 -0.395	 -0.305
            305	 -0.425	 -0.315
            306	 -0.445	 -0.320
            307	 -0.465	 -0.320
            308	 -0.475	 -0.320
            309	 -0.490	 -0.305
            310	 -0.495	 -0.300
            311	 -0.495	 -0.290
            312	 -0.505	 -0.290
            313	 -0.500	 -0.285
            314	 -0.530	 -0.295
            315	 -0.535	 -0.295
            316	 -0.545	 -0.310
            317	 -0.550	 -0.310
            318	 -0.565	 -0.320
            319	 -0.570	 -0.310
            320	 -0.570	 -0.295
            321	 -0.580	 -0.300
            322	 -0.565	 -0.285
            323	 -0.575	 -0.280
            324	 -0.560	 -0.270
            325	 -0.555	 -0.275
            326	 -0.560	 -0.280
            327	 -0.585	 -0.280
            328	 -0.575	 -0.290
            329	 -0.585	 -0.295
            330	 -0.585	 -0.300
            331	 -0.595	 -0.295
            332	 -0.590	 -0.295
            333	 -0.590	 -0.285
            334	 -0.580	 -0.280
            335	 -0.580	 -0.280
            336	 -0.565	 -0.275
            337	 -0.555	 -0.265
            338	 -0.550	 -0.265
            339	 -0.555	 -0.275
            340	 -0.565	 -0.290
            341	 -0.580	 -0.290
            342	 -0.580	 -0.300
            343	 -0.585	 -0.290
            344	 -0.575	 -0.285
            345	 -0.570	 -0.275
            346	 -0.565	 -0.275
            347	 -0.550	 -0.270
            348	 -0.545	 -0.265
            349	 -0.540	 -0.260
            350	 -0.540	 -0.270
            351	 -0.540	 -0.280
            352	 -0.550	 -0.295
            353	 -0.550	 -0.295
            354	 -0.565	 -0.300
            355	 -0.565	 -0.290
            356	 -0.550	 -0.280
            357	 -0.550	 -0.280
            358	 -0.545	 -0.270
            359	 -0.530	 -0.270
