sample interval	   MLII	     V1
            161	 -0.180	  0.050
            162	 -0.195	  0.045
            163	 -0.190	  0.055
            164	 -0.205	  0.055
            165	 -0.190	  0.050
            166	 -0.205	  0.030
            167	 -0.195	  0.015
            168	 -0.195	  0.005
            169	 -0.200	  0.005
            170	 -0.195	  0.010
            171	 -0.185	  0.030
            172	 -0.185	  0.025
            173	 -0.190	  0.030
            174	 -0.205	  0.015
            175	 -0.205	  0.030
            176	 -0.205	  0.040
            177	 -0.190	  0.050
            178	 -0.200	  0.045
            179	 -0.215	  0.035
            180	 -0.225	  0.020
            181	 -0.235	  0.045
            182	 -0.225	  0.065
            183	 -0.215	  0.080
            184	 -0.205	  0.070
            185	 -0.200	  0.045
            186	 -0.210	  0.035
            187	 -0.210	  0.045
            188	 -0.205	  0.070
            189	 -0.210	  0.090
            190	 -0.200	  0.085
            191	 -0.215	  0.080
            192	 -0.220	  0.060
            193	 -0.225	  0.065
            194	 -0.215	  0.070
            195	 -0.225	  0.090
            196	 -0.205	  0.085
            197	 -0.220	  0.070
            198	 -0.220	  0.070
            199	 -0.230	  0.080
            200	 -0.220	  0.110
            201	 -0.210	  0.120
            202	 -0.200	  0.120
            203	 -0.215	  0.110
            204	 -0.215	  0.105
            205	 -0.210	  0.120
            206	 -0.190	  0.125
            207	 -0.185	  0.135
            208	 -0.170	  0.115
            209	 -0.150	  0.090
            210	 -0.110	  0.055
            211	 -0.045	  0.030
            212	  0.035	  0.020
            213	  0.150	  0.030
            214	  0.295	  0.025
            215	  0.445	 -0.005
            216	  0.640	 -0.055
            217	  0.855	 -0.085
            218	  1.080	 -0.105
            219	  1.280	 -0.095
            220	  1.415	 -0.050
            221	  1.445	  0.025
            222	  1.355	  0.085
            223	  1.130	  0.090
            224	  0.815	  0.110
            225	  0.480	  0.150
            226	  0.130	  0.210
            227	 -0.190	  0.260
            228	 -0.395	  0.260
            229	 -0.415	  0.245
            230	 -0.360	  0.215
            231	 -0.285	  0.175
            232	 -0.255	  0.115
            233	 -0.265	  0.075
            234	 -0.285	  0.045
            235	 -0.290	  0.060
            236	 -0.265	  0.070
            237	 -0.250	  0.090
            238	 -0.290	  0.095
            239	 -0.285	  0.085
            240	 -0.310	  0.085
            241	 -0.315	  0.100
            242	 -0.305	  0.115
            243	 -0.295	  0.110
            244	 -0.325	  0.080
            245	 -0.320	  0.085
            246	 -0.335	  0.075
            247	 -0.335	  0.085
            248	 -0.325	  0.095
            249	 -0.315	  0.105
            250	 -0.325	  0.090
            251	 -0.335	  0.095
            252	 -0.360	  0.090
            253	 -0.375	  0.110
            254	 -0.370	  0.110
            255	 -0.325	  0.130
            256	 -0.315	  0.120
            257	 -0.320	  0.095
            258	 -0.320	  0.075
            259	 -0.335	  0.075
            260	 -0.345	  0.085
            261	 -0.310	  0.100
            262	 -0.315	  0.095
            263	 -0.320	  0.080
            264	 -0.320	  0.065
            265	 -0.345	  0.075
            266	 -0.330	  0.100
            267	 -0.320	  0.105
            268	 -0.310	  0.100
            269	 -0.320	  0.070
            270	 -0.335	  0.070
            271	 -0.325	  0.065
            272	 -0.315	  0.065
            273	 -0.295	  0.085
            274	 -0.300	  0.075
            275	 -0.300	  0.070
            276	 -0.305	  0.045
            277	 -0.280	  0.040
            278	 -0.270	  0.060
            279	 -0.265	  0.075
            280	 -0.270	  0.060
            281	 -0.270	  0.050
            282	 -0.280	  0.020
            283	 -0.275	  0.025
            284	 -0.250	  0.030
            285	 -0.240	  0.035
            286	 -0.225	  0.020
            287	 -0.240	  0.005
            288	 -0.240	  0.000
            289	 -0.245	 -0.005
            290	 -0.240	  0.010
            291	 -0.220	  0.010
            292	 -0.215	 -0.005
            293	 -0.230	 -0.010
            294	 -0.235	 -0.045
            295	 -0.240	 -0.030
            296	 -0.215	 -0.040
            297	 -0.210	 -0.030
            298	 -0.190	 -0.035
            299	 -0.190	 -0.060
            300	 -0.200	 -0.085
            301	 -0.185	 -0.075
            302	 -0.185	 -0.070
            303	 -0.160	 -0.060
            304	 -0.160	 -0.065
            305	 -0.150	 -0.090
            306	 -0.175	 -0.095
            307	 -0.155	 -0.095
            308	 -0.140	 -0.090
            309	 -0.115	 -0.075
            310	 -0.110	 -0.075
            311	 -0.120	 -0.095
            312	 -0.115	 -0.100
            313	 -0.105	 -0.105
            314	 -0.090	 -0.085
            315	 -0.075	 -0.080
            316	 -0.075	 -0.075
            317	 -0.095	 -0.100
            318	 -0.120	 -0.090
            319	 -0.120	 -0.085
            320	 -0.105	 -0.045
            321	 -0.105	 -0.050
            322	 -0.115	 -0.045
            323	 -0.120	 -0.060
            324	 -0.145	 -0.060
            325	 -0.145	 -0.025
            326	 -0.145	  0.000
            327	 -0.145	  0.025
            328	 -0.170	  0.030
            329	 -0.185	  0.015
            330	 -0.215	  0.030
            331	 -0.215	  0.040
            332	 -0.215	  0.075
            333	 -0.195	  0.085
            334	 -0.190	  0.095
            335	 -0.230	  0.100
            336	 -0.240	  0.095
            337	 -0.220	  0.110
            338	 -0.225	  0.130
            339	 -0.230	  0.130
            340	 -0.215	  0.125
            341	 -0.230	  0.110
            342	 -0.245	  0.110
            343	 -0.255	  0.120
            344	 -0.260	  0.140
            345	 -0.245	  0.150
            346	 -0.225	  0.145
            347	 -0.240	  0.135
            348	 -0.250	  0.120
            349	 -0.260	  0.125
            350	 -0.245	  0.135
            351	 -0.215	  0.135
            352	 -0.215	  0.125
            353	 -0.210	  0.110
            354	 -0.225	  0.100
            355	 -0.225	  0.120
            356	 -0.215	  0.140
            357	 -0.205	  0.150
            358	 -0.200	  0.120
            359	 -0.220	  0.110
