sample interval	   MLII	     V1
            208	 -0.105	  0.180
            209	 -0.110	  0.160
            210	 -0.110	  0.180
            211	 -0.100	  0.175
            212	 -0.100	  0.160
            213	 -0.115	  0.150
            214	 -0.115	  0.130
            215	 -0.105	  0.135
            216	 -0.075	  0.135
            217	 -0.045	  0.140
            218	 -0.030	  0.100
            219	 -0.020	  0.080
            220	 -0.025	  0.035
            221	 -0.060	 -0.005
            222	 -0.075	 -0.030
            223	 -0.065	 -0.005
            224	 -0.060	 -0.020
            225	 -0.055	 -0.015
            226	 -0.010	 -0.035
            227	  0.010	 -0.030
            228	  0.005	 -0.025
            229	 -0.010	 -0.020
            230	 -0.005	 -0.035
            231	 -0.015	 -0.050
            232	 -0.010	 -0.075
            233	 -0.020	 -0.120
            234	 -0.005	 -0.150
            235	  0.010	 -0.150
            236	 -0.010	 -0.145
            237	 -0.010	 -0.160
            238	  0.000	 -0.180
            239	 -0.025	 -0.210
            240	 -0.045	 -0.190
            241	 -0.055	 -0.175
            242	 -0.025	 -0.185
            243	  0.000	 -0.205
            244	  0.010	 -0.225
            245	  0.000	 -0.235
            246	 -0.035	 -0.240
            247	 -0.045	 -0.235
            248	 -0.075	 -0.200
            249	 -0.130	 -0.195
            250	 -0.135	 -0.195
            251	 -0.110	 -0.215
            252	 -0.105	 -0.205
            253	 -0.095	 -0.190
            254	 -0.130	 -0.165
            255	 -0.175	 -0.170
            256	 -0.200	 -0.185
            257	 -0.220	 -0.220
            258	 -0.245	 -0.205
            259	 -0.240	 -0.170
            260	 -0.225	 -0.145
            261	 -0.230	 -0.135
            262	 -0.235	 -0.135
            263	 -0.245	 -0.145
            264	 -0.265	 -0.135
            265	 -0.290	 -0.130
            266	 -0.310	 -0.105
            267	 -0.305	 -0.105
            268	 -0.320	 -0.110
            269	 -0.310	 -0.095
            270	 -0.295	 -0.075
            271	 -0.275	 -0.045
            272	 -0.290	 -0.025
            273	 -0.320	 -0.030
            274	 -0.350	 -0.060
            275	 -0.350	 -0.075
            276	 -0.355	 -0.060
            277	 -0.340	 -0.035
            278	 -0.345	 -0.005
            279	 -0.320	 -0.005
            280	 -0.340	 -0.010
            281	 -0.375	 -0.015
            282	 -0.375	 -0.005
            283	 -0.375	  0.030
            284	 -0.345	  0.040
            285	 -0.340	  0.040
            286	 -0.340	  0.035
            287	 -0.365	  0.025
            288	 -0.380	  0.030
            289	 -0.405	  0.060
            290	 -0.415	  0.075
            291	 -0.410	  0.090
            292	 -0.410	  0.065
            293	 -0.435	  0.035
            294	 -0.435	  0.040
            295	 -0.415	  0.080
            296	 -0.400	  0.105
            297	 -0.385	  0.120
            298	 -0.400	  0.105
            299	 -0.420	  0.065
            300	 -0.450	  0.030
            301	 -0.455	  0.050
            302	 -0.465	  0.075
            303	 -0.460	  0.095
            304	 -0.450	  0.070
            305	 -0.425	  0.045
            306	 -0.415	  0.055
            307	 -0.400	  0.070
            308	 -0.395	  0.080
            309	 -0.410	  0.075
            310	 -0.425	  0.040
            311	 -0.450	  0.020
            312	 -0.455	  0.025
            313	 -0.440	  0.025
            314	 -0.425	  0.020
            315	 -0.415	  0.020
            316	 -0.400	  0.010
            317	 -0.430	  0.015
            318	 -0.430	  0.025
            319	 -0.430	  0.035
            320	 -0.420	  0.040
            321	 -0.420	  0.035
            322	 -0.420	  0.000
            323	 -0.395	 -0.025
            324	 -0.385	 -0.005
            325	 -0.345	 -0.005
            326	 -0.320	 -0.015
            327	 -0.310	 -0.030
            328	 -0.310	 -0.020
            329	 -0.315	 -0.035
            330	 -0.325	 -0.005
            331	 -0.345	  0.030
            332	 -0.340	  0.070
            333	 -0.315	  0.070
            334	 -0.280	  0.075
            335	 -0.305	  0.075
            336	 -0.330	  0.080
            337	 -0.385	  0.095
            338	 -0.395	  0.115
            339	 -0.385	  0.110
            340	 -0.360	  0.060
            341	 -0.355	 -0.015
            342	 -0.370	 -0.045
            343	 -0.375	 -0.065
            344	 -0.395	 -0.090
            345	 -0.390	 -0.115
            346	 -0.390	 -0.155
            347	 -0.405	 -0.185
            348	 -0.415	 -0.175
            349	 -0.435	 -0.155
            350	 -0.420	 -0.150
            351	 -0.440	 -0.155
            352	 -0.470	 -0.180
            353	 -0.505	 -0.195
            354	 -0.530	 -0.195
            355	 -0.505	 -0.175
            356	 -0.480	 -0.170
            357	 -0.490	 -0.175
            358	 -0.490	 -0.190
            359	 -0.510	 -0.220
