sample interval	   MLII	     V1
            342	 -0.140	  0.150
            343	 -0.145	  0.145
            344	 -0.150	  0.155
            345	 -0.160	  0.150
            346	 -0.165	  0.135
            347	 -0.180	  0.135
            348	 -0.180	  0.140
            349	 -0.180	  0.135
            350	 -0.175	  0.140
            351	 -0.165	  0.140
            352	 -0.170	  0.155
            353	 -0.170	  0.155
            354	 -0.145	  0.155
            355	 -0.155	  0.155
            356	 -0.155	  0.155
            357	 -0.155	  0.140
            358	 -0.180	  0.145
            359	 -0.165	  0.130
