sample interval	   MLII	     V1
             93	 -0.385	 -0.380
             94	 -0.370	 -0.380
             95	 -0.365	 -0.365
             96	 -0.365	 -0.360
             97	 -0.350	 -0.385
             98	 -0.370	 -0.395
             99	 -0.395	 -0.405
            100	 -0.420	 -0.415
            101	 -0.445	 -0.410
            102	 -0.470	 -0.410
            103	 -0.490	 -0.405
            104	 -0.525	 -0.380
            105	 -0.550	 -0.380
            106	 -0.555	 -0.375
            107	 -0.590	 -0.385
            108	 -0.615	 -0.370
            109	 -0.650	 -0.360
            110	 -0.685	 -0.370
            111	 -0.740	 -0.365
            112	 -0.765	 -0.400
            113	 -0.800	 -0.400
            114	 -0.830	 -0.400
            115	 -0.845	 -0.390
            116	 -0.850	 -0.370
            117	 -0.865	 -0.375
            118	 -0.875	 -0.365
            119	 -0.870	 -0.370
            120	 -0.865	 -0.385
            121	 -0.870	 -0.385
            122	 -0.890	 -0.385
            123	 -0.905	 -0.395
            124	 -0.925	 -0.405
            125	 -0.930	 -0.430
            126	 -0.945	 -0.425
            127	 -0.950	 -0.430
            128	 -0.935	 -0.415
            129	 -0.930	 -0.405
            130	 -0.930	 -0.405
            131	 -0.925	 -0.395
            132	 -0.930	 -0.395
            133	 -0.935	 -0.395
            134	 -0.940	 -0.405
            135	 -0.930	 -0.415
            136	 -0.950	 -0.420
            137	 -0.935	 -0.435
            138	 -0.950	 -0.425
            139	 -0.955	 -0.410
            140	 -0.960	 -0.415
            141	 -0.945	 -0.410
            142	 -0.920	 -0.380
            143	 -0.915	 -0.375
            144	 -0.905	 -0.395
            145	 -0.920	 -0.390
            146	 -0.915	 -0.400
            147	 -0.930	 -0.405
            148	 -0.935	 -0.415
            149	 -0.945	 -0.415
            150	 -0.920	 -0.430
            151	 -0.915	 -0.430
            152	 -0.905	 -0.415
            153	 -0.900	 -0.420
            154	 -0.905	 -0.405
            155	 -0.880	 -0.390
            156	 -0.875	 -0.405
            157	 -0.870	 -0.390
            158	 -0.870	 -0.395
            159	 -0.880	 -0.405
            160	 -0.880	 -0.420
            161	 -0.905	 -0.420
            162	 -0.900	 -0.430
            163	 -0.910	 -0.435
            164	 -0.900	 -0.425
            165	 -0.885	 -0.410
            166	 -0.865	 -0.415
            167	 -0.850	 -0.400
            168	 -0.850	 -0.415
            169	 -0.845	 -0.420
            170	 -0.855	 -0.425
            171	 -0.865	 -0.425
            172	 -0.875	 -0.425
            173	 -0.890	 -0.440
            174	 -0.895	 -0.445
            175	 -0.895	 -0.450
            176	 -0.890	 -0.430
            177	 -0.885	 -0.435
            178	 -0.875	 -0.410
            179	 -0.875	 -0.405
            180	 -0.860	 -0.400
            181	 -0.870	 -0.405
            182	 -0.880	 -0.410
            183	 -0.890	 -0.420
            184	 -0.900	 -0.435
            185	 -0.915	 -0.425
            186	 -0.930	 -0.430
            187	 -0.930	 -0.430
            188	 -0.905	 -0.425
            189	 -0.920	 -0.430
            190	 -0.880	 -0.415
            191	 -0.890	 -0.410
            192	 -0.885	 -0.405
            193	 -0.905	 -0.420
            194	 -0.885	 -0.425
            195	 -0.910	 -0.445
            196	 -0.900	 -0.450
            197	 -0.920	 -0.455
            198	 -0.925	 -0.450
            199	 -0.920	 -0.430
            200	 -0.925	 -0.425
            201	 -0.920	 -0.425
            202	 -0.920	 -0.390
            203	 -0.905	 -0.390
            204	 -0.900	 -0.400
            205	 -0.915	 -0.410
            206	 -0.920	 -0.410
            207	 -0.935	 -0.430
            208	 -0.945	 -0.445
            209	 -0.940	 -0.440
            210	 -0.965	 -0.450
            211	 -0.950	 -0.445
            212	 -0.960	 -0.445
            213	 -0.940	 -0.425
            214	 -0.940	 -0.425
            215	 -0.925	 -0.420
            216	 -0.910	 -0.425
            217	 -0.915	 -0.410
            218	 -0.920	 -0.425
            219	 -0.915	 -0.440
            220	 -0.920	 -0.445
            221	 -0.930	 -0.450
            222	 -0.940	 -0.460
            223	 -0.940	 -0.450
            224	 -0.935	 -0.430
            225	 -0.915	 -0.415
            226	 -0.915	 -0.420
            227	 -0.905	 -0.395
            228	 -0.895	 -0.415
            229	 -0.905	 -0.410
            230	 -0.900	 -0.425
            231	 -0.910	 -0.435
            232	 -0.910	 -0.425
            233	 -0.910	 -0.445
            234	 -0.925	 -0.445
            235	 -0.910	 -0.425
            236	 -0.890	 -0.415
            237	 -0.865	 -0.400
            238	 -0.845	 -0.395
            239	 -0.820	 -0.365
            240	 -0.800	 -0.370
            241	 -0.790	 -0.365
            242	 -0.770	 -0.370
            243	 -0.770	 -0.370
            244	 -0.755	 -0.370
            245	 -0.745	 -0.340
            246	 -0.720	 -0.355
            247	 -0.675	 -0.340
            248	 -0.640	 -0.345
            249	 -0.605	 -0.325
            250	 -0.580	 -0.350
            251	 -0.550	 -0.345
            252	 -0.560	 -0.390
            253	 -0.575	 -0.410
            254	 -0.610	 -0.450
            255	 -0.605	 -0.465
            256	 -0.625	 -0.470
            257	 -0.655	 -0.465
            258	 -0.665	 -0.480
            259	 -0.705	 -0.480
            260	 -0.745	 -0.480
            261	 -0.780	 -0.480
            262	 -0.850	 -0.455
            263	 -0.875	 -0.455
            264	 -0.910	 -0.455
            265	 -0.910	 -0.440
            266	 -0.925	 -0.455
            267	 -0.935	 -0.470
            268	 -0.950	 -0.465
            269	 -0.945	 -0.475
            270	 -0.950	 -0.490
            271	 -0.955	 -0.480
            272	 -0.960	 -0.480
            273	 -0.960	 -0.475
            274	 -0.945	 -0.465
            275	 -0.935	 -0.450
            276	 -0.940	 -0.475
            277	 -0.945	 -0.460
            278	 -0.950	 -0.470
            279	 -0.955	 -0.495
            280	 -0.965	 -0.480
            281	 -0.980	 -0.490
            282	 -0.970	 -0.505
            283	 -0.975	 -0.500
            284	 -0.975	 -0.505
            285	 -0.950	 -0.490
            286	 -0.955	 -0.485
            287	 -0.945	 -0.465
            288	 -0.930	 -0.450
            289	 -0.945	 -0.460
            290	 -0.970	 -0.470
            291	 -0.955	 -0.460
            292	 -0.950	 -0.475
            293	 -0.955	 -0.485
            294	 -0.965	 -0.475
            295	 -0.975	 -0.470
            296	 -0.990	 -0.455
            297	 -1.005	 -0.425
            298	 -1.000	 -0.400
            299	 -0.970	 -0.335
            300	 -0.890	 -0.275
            301	 -0.755	 -0.245
            302	 -0.570	 -0.225
            303	 -0.335	 -0.260
            304	 -0.040	 -0.355
            305	  0.320	 -0.500
            306	  0.665	 -0.675
            307	  0.945	 -0.905
            308	  1.115	 -1.125
            309	  1.205	 -1.335
            310	  1.175	 -1.475
            311	  1.040	 -1.530
            312	  0.820	 -1.545
            313	  0.450	 -1.505
            314	 -0.030	 -1.445
            315	 -0.535	 -1.385
            316	 -0.905	 -1.290
            317	 -1.085	 -1.195
            318	 -1.070	 -1.090
            319	 -0.965	 -0.990
            320	 -0.830	 -0.890
            321	 -0.735	 -0.790
            322	 -0.690	 -0.720
            323	 -0.710	 -0.650
            324	 -0.755	 -0.595
            325	 -0.825	 -0.560
            326	 -0.880	 -0.510
            327	 -0.920	 -0.495
            328	 -0.955	 -0.495
            329	 -0.955	 -0.490
            330	 -0.965	 -0.485
            331	 -0.955	 -0.470
            332	 -0.940	 -0.455
            333	 -0.935	 -0.445
            334	 -0.945	 -0.420
            335	 -0.930	 -0.405
            336	 -0.960	 -0.400
            337	 -0.945	 -0.395
            338	 -0.965	 -0.400
            339	 -0.970	 -0.400
            340	 -0.970	 -0.410
            341	 -0.980	 -0.410
            342	 -0.980	 -0.425
            343	 -0.985	 -0.405
            344	 -0.980	 -0.405
            345	 -0.980	 -0.405
            346	 -0.970	 -0.385
            347	 -0.965	 -0.385
            348	 -0.975	 -0.390
            349	 -0.970	 -0.385
            350	 -0.980	 -0.390
            351	 -0.975	 -0.395
            352	 -0.985	 -0.405
            353	 -1.000	 -0.400
            354	 -1.015	 -0.410
            355	 -0.990	 -0.410
            356	 -0.970	 -0.390
            357	 -0.970	 -0.380
            358	 -0.960	 -0.370
            359	 -0.960	 -0.350
