sample interval	   MLII	     V1
            307	 -0.345	  0.050
            308	 -0.345	  0.070
            309	 -0.325	  0.040
            310	 -0.335	  0.035
            311	 -0.345	  0.030
            312	 -0.340	  0.030
            313	 -0.330	  0.040
            314	 -0.315	  0.055
            315	 -0.305	  0.055
            316	 -0.295	  0.035
            317	 -0.300	  0.020
            318	 -0.315	  0.025
            319	 -0.305	  0.035
            320	 -0.290	  0.035
            321	 -0.285	  0.030
            322	 -0.295	  0.030
            323	 -0.305	  0.030
            324	 -0.305	  0.025
            325	 -0.280	  0.030
            326	 -0.260	  0.040
            327	 -0.255	  0.030
            328	 -0.260	  0.025
            329	 -0.265	  0.010
            330	 -0.270	  0.015
            331	 -0.260	  0.030
            332	 -0.240	  0.035
            333	 -0.225	  0.035
            334	 -0.220	  0.020
            335	 -0.220	  0.020
            336	 -0.230	  0.010
            337	 -0.205	  0.025
            338	 -0.190	  0.035
            339	 -0.175	  0.030
            340	 -0.175	  0.025
            341	 -0.195	  0.010
            342	 -0.180	  0.000
            343	 -0.180	  0.000
            344	 -0.175	  0.015
            345	 -0.170	  0.015
            346	 -0.165	  0.010
            347	 -0.175	  0.005
            348	 -0.170	  0.000
            349	 -0.180	  0.035
            350	 -0.175	  0.040
            351	 -0.180	  0.045
            352	 -0.175	  0.050
            353	 -0.185	  0.030
            354	 -0.180	  0.040
            355	 -0.185	  0.055
            356	 -0.170	  0.070
            357	 -0.165	  0.070
            358	 -0.190	  0.050
            359	 -0.190	  0.040
