sample interval	   MLII	     V2
            135	 -0.230	  0.065
            136	 -0.235	  0.055
            137	 -0.235	  0.065
            138	 -0.220	  0.065
            139	 -0.215	  0.080
            140	 -0.230	  0.075
            141	 -0.240	  0.070
            142	 -0.250	  0.060
            143	 -0.245	  0.060
            144	 -0.240	  0.065
            145	 -0.240	  0.070
            146	 -0.235	  0.050
            147	 -0.250	  0.045
            148	 -0.255	  0.045
            149	 -0.255	  0.050
            150	 -0.250	  0.060
            151	 -0.245	  0.050
            152	 -0.255	  0.040
            153	 -0.270	  0.030
            154	 -0.270	  0.020
            155	 -0.265	  0.020
            156	 -0.260	  0.040
            157	 -0.255	  0.025
            158	 -0.270	  0.025
            159	 -0.280	  0.025
            160	 -0.290	  0.010
            161	 -0.285	  0.015
            162	 -0.285	  0.030
            163	 -0.290	  0.010
            164	 -0.290	  0.000
            165	 -0.290	 -0.010
            166	 -0.300	 -0.010
            167	 -0.295	 -0.005
            168	 -0.300	  0.005
            169	 -0.300	  0.000
            170	 -0.305	 -0.005
            171	 -0.300	 -0.020
            172	 -0.320	 -0.020
            173	 -0.315	 -0.010
            174	 -0.315	 -0.010
            175	 -0.300	 -0.010
            176	 -0.310	 -0.025
            177	 -0.310	 -0.035
            178	 -0.325	 -0.030
            179	 -0.325	 -0.020
            180	 -0.320	 -0.015
            181	 -0.320	 -0.015
            182	 -0.310	 -0.030
            183	 -0.325	 -0.045
            184	 -0.325	 -0.040
            185	 -0.320	 -0.040
            186	 -0.315	 -0.020
            187	 -0.295	 -0.035
            188	 -0.275	 -0.030
            189	 -0.280	 -0.045
            190	 -0.280	 -0.040
            191	 -0.265	 -0.025
            192	 -0.255	 -0.015
            193	 -0.245	 -0.015
            194	 -0.240	 -0.025
            195	 -0.235	 -0.035
            196	 -0.245	 -0.030
            197	 -0.240	 -0.015
            198	 -0.235	 -0.005
            199	 -0.215	 -0.010
            200	 -0.215	 -0.020
            201	 -0.215	 -0.030
            202	 -0.230	 -0.025
            203	 -0.220	 -0.020
            204	 -0.210	 -0.010
            205	 -0.205	 -0.020
            206	 -0.215	 -0.015
            207	 -0.215	 -0.035
            208	 -0.245	 -0.040
            209	 -0.255	 -0.040
            210	 -0.250	 -0.040
            211	 -0.260	 -0.060
            212	 -0.270	 -0.070
            213	 -0.270	 -0.085
            214	 -0.270	 -0.100
            215	 -0.255	 -0.090
            216	 -0.250	 -0.055
            217	 -0.255	 -0.055
            218	 -0.260	 -0.035
            219	 -0.295	 -0.035
            220	 -0.315	 -0.045
            221	 -0.320	 -0.025
            222	 -0.325	 -0.030
            223	 -0.330	 -0.035
            224	 -0.340	 -0.045
            225	 -0.355	 -0.070
            226	 -0.380	 -0.070
            227	 -0.385	 -0.060
            228	 -0.380	 -0.050
            229	 -0.380	 -0.055
            230	 -0.395	 -0.065
            231	 -0.410	 -0.075
            232	 -0.405	 -0.085
            233	 -0.410	 -0.075
            234	 -0.405	 -0.065
            235	 -0.400	 -0.075
            236	 -0.390	 -0.080
            237	 -0.405	 -0.080
            238	 -0.420	 -0.080
            239	 -0.410	 -0.065
            240	 -0.400	 -0.060
            241	 -0.400	 -0.060
            242	 -0.395	 -0.065
            243	 -0.405	 -0.060
            244	 -0.410	 -0.065
            245	 -0.405	 -0.060
            246	 -0.400	 -0.050
            247	 -0.405	 -0.050
            248	 -0.405	 -0.060
            249	 -0.420	 -0.075
            250	 -0.445	 -0.070
            251	 -0.475	 -0.055
            252	 -0.540	 -0.055
            253	 -0.580	 -0.085
            254	 -0.590	 -0.105
            255	 -0.550	 -0.110
            256	 -0.485	 -0.075
            257	 -0.390	 -0.035
            258	 -0.210	  0.010
            259	  0.090	  0.095
            260	  0.470	  0.235
            261	  0.850	  0.430
            262	  1.190	  0.670
            263	  1.510	  0.910
            264	  1.750	  1.160
            265	  1.850	  1.365
            266	  1.800	  1.435
            267	  1.585	  1.380
            268	  1.140	  1.170
            269	  0.620	  0.820
            270	  0.130	  0.380
            271	 -0.235	 -0.030
            272	 -0.440	 -0.345
            273	 -0.520	 -0.475
            274	 -0.525	 -0.480
            275	 -0.485	 -0.410
            276	 -0.405	 -0.300
            277	 -0.330	 -0.195
            278	 -0.295	 -0.100
            279	 -0.320	 -0.040
            280	 -0.360	 -0.020
            281	 -0.375	 -0.010
            282	 -0.375	 -0.020
            283	 -0.380	 -0.035
            284	 -0.380	 -0.040
            285	 -0.395	 -0.045
            286	 -0.420	 -0.050
            287	 -0.430	 -0.045
            288	 -0.435	 -0.040
            289	 -0.430	 -0.055
            290	 -0.435	 -0.060
            291	 -0.450	 -0.060
            292	 -0.465	 -0.075
            293	 -0.460	 -0.055
            294	 -0.450	 -0.050
            295	 -0.445	 -0.050
            296	 -0.460	 -0.060
            297	 -0.465	 -0.060
            298	 -0.485	 -0.060
            299	 -0.470	 -0.050
            300	 -0.455	 -0.045
            301	 -0.465	 -0.055
            302	 -0.460	 -0.065
            303	 -0.470	 -0.060
            304	 -0.475	 -0.055
            305	 -0.465	 -0.045
            306	 -0.475	 -0.030
            307	 -0.475	 -0.045
            308	 -0.470	 -0.040
            309	 -0.465	 -0.050
            310	 -0.485	 -0.050
            311	 -0.470	 -0.035
            312	 -0.460	 -0.025
            313	 -0.455	 -0.020
            314	 -0.440	 -0.040
            315	 -0.460	 -0.040
            316	 -0.470	 -0.040
            317	 -0.450	 -0.035
            318	 -0.430	 -0.025
            319	 -0.435	 -0.020
            320	 -0.435	 -0.020
            321	 -0.435	 -0.020
            322	 -0.440	 -0.020
            323	 -0.425	 -0.005
            324	 -0.410	  0.005
            325	 -0.395	 -0.005
            326	 -0.390	  0.000
            327	 -0.400	 -0.005
            328	 -0.400	  0.000
            329	 -0.390	  0.005
            330	 -0.370	  0.035
            331	 -0.345	  0.030
            332	 -0.340	  0.035
            333	 -0.340	  0.025
            334	 -0.345	  0.030
            335	 -0.320	  0.055
            336	 -0.290	  0.080
            337	 -0.275	  0.060
            338	 -0.260	  0.065
            339	 -0.255	  0.075
            340	 -0.240	  0.080
            341	 -0.210	  0.110
            342	 -0.185	  0.140
            343	 -0.160	  0.135
            344	 -0.135	  0.150
            345	 -0.130	  0.155
            346	 -0.125	  0.155
            347	 -0.100	  0.180
            348	 -0.070	  0.200
            349	 -0.040	  0.205
            350	 -0.040	  0.210
            351	 -0.025	  0.220
            352	 -0.005	  0.225
            353	  0.015	  0.240
            354	  0.035	  0.265
            355	  0.060	  0.275
            356	  0.055	  0.260
            357	  0.060	  0.270
            358	  0.070	  0.275
            359	  0.085	  0.280
