sample interval	   MLII	     V1
            171	  0.050	  0.275
            172	  0.050	  0.295
            173	  0.050	  0.290
            174	  0.045	  0.290
            175	  0.040	  0.295
            176	  0.035	  0.295
            177	  0.070	  0.305
            178	  0.070	  0.315
            179	  0.070	  0.320
            180	  0.065	  0.315
            181	  0.075	  0.320
            182	  0.070	  0.320
            183	  0.080	  0.340
            184	  0.100	  0.350
            185	  0.095	  0.360
            186	  0.085	  0.345
            187	  0.080	  0.340
            188	  0.095	  0.350
            189	  0.105	  0.370
            190	  0.125	  0.375
            191	  0.125	  0.370
            192	  0.125	  0.370
            193	  0.110	  0.380
            194	  0.130	  0.385
            195	  0.150	  0.390
            196	  0.145	  0.405
            197	  0.140	  0.395
            198	  0.115	  0.405
            199	  0.110	  0.410
            200	  0.125	  0.400
            201	  0.140	  0.405
            202	  0.145	  0.420
            203	  0.135	  0.415
            204	  0.130	  0.425
            205	  0.125	  0.430
            206	  0.125	  0.435
            207	  0.140	  0.430
            208	  0.140	  0.440
            209	  0.135	  0.435
            210	  0.130	  0.450
            211	  0.140	  0.460
            212	  0.145	  0.460
            213	  0.150	  0.465
            214	  0.140	  0.460
            215	  0.125	  0.470
            216	  0.115	  0.480
            217	  0.115	  0.490
            218	  0.130	  0.495
            219	  0.120	  0.490
            220	  0.115	  0.490
            221	  0.115	  0.500
            222	  0.100	  0.510
            223	  0.090	  0.525
            224	  0.100	  0.530
            225	  0.110	  0.535
            226	  0.105	  0.540
            227	  0.090	  0.550
            228	  0.075	  0.570
            229	  0.080	  0.565
            230	  0.085	  0.585
            231	  0.110	  0.580
            232	  0.105	  0.580
            233	  0.100	  0.580
            234	  0.085	  0.600
            235	  0.090	  0.610
            236	  0.105	  0.630
            237	  0.095	  0.635
            238	  0.095	  0.615
            239	  0.080	  0.625
            240	  0.070	  0.620
            241	  0.060	  0.650
            242	  0.070	  0.660
            243	  0.090	  0.645
            244	  0.090	  0.635
            245	  0.090	  0.640
            246	  0.085	  0.630
            247	  0.075	  0.655
            248	  0.085	  0.660
            249	  0.105	  0.655
            250	  0.115	  0.645
            251	  0.105	  0.630
            252	  0.110	  0.640
            253	  0.110	  0.645
            254	  0.120	  0.650
            255	  0.130	  0.640
            256	  0.145	  0.605
            257	  0.135	  0.610
            258	  0.125	  0.610
            259	  0.125	  0.630
            260	  0.135	  0.640
            261	  0.135	  0.635
            262	  0.150	  0.625
            263	  0.145	  0.610
            264	  0.145	  0.610
            265	  0.145	  0.635
            266	  0.160	  0.650
            267	  0.165	  0.640
            268	  0.175	  0.630
            269	  0.170	  0.620
            270	  0.165	  0.610
            271	  0.175	  0.625
            272	  0.165	  0.640
            273	  0.195	  0.630
            274	  0.195	  0.625
            275	  0.185	  0.590
            276	  0.185	  0.590
            277	  0.190	  0.605
            278	  0.200	  0.620
            279	  0.225	  0.625
            280	  0.220	  0.605
            281	  0.205	  0.555
            282	  0.185	  0.525
            283	  0.180	  0.515
            284	  0.185	  0.525
            285	  0.190	  0.510
            286	  0.190	  0.475
            287	  0.190	  0.410
            288	  0.200	  0.365
            289	  0.210	  0.375
            290	  0.275	  0.395
            291	  0.335	  0.435
            292	  0.390	  0.450
            293	  0.405	  0.465
            294	  0.405	  0.475
            295	  0.395	  0.490
            296	  0.420	  0.530
            297	  0.420	  0.565
            298	  0.405	  0.565
            299	  0.355	  0.560
            300	  0.285	  0.515
            301	  0.200	  0.520
            302	  0.110	  0.500
            303	  0.010	  0.520
            304	 -0.070	  0.535
            305	 -0.200	  0.555
            306	 -0.330	  0.555
            307	 -0.465	  0.540
            308	 -0.580	  0.535
            309	 -0.700	  0.505
            310	 -0.790	  0.455
            311	 -0.870	  0.395
            312	 -0.930	  0.355
            313	 -0.975	  0.310
            314	 -0.985	  0.305
            315	 -0.965	  0.305
            316	 -0.930	  0.320
            317	 -0.870	  0.350
            318	 -0.800	  0.385
            319	 -0.705	  0.420
            320	 -0.605	  0.455
            321	 -0.495	  0.475
            322	 -0.445	  0.455
            323	 -0.445	  0.400
            324	 -0.470	  0.305
            325	 -0.525	  0.200
            326	 -0.570	  0.085
            327	 -0.630	 -0.025
            328	 -0.710	 -0.135
            329	 -0.800	 -0.260
            330	 -0.885	 -0.385
            331	 -0.940	 -0.505
            332	 -0.955	 -0.615
            333	 -0.975	 -0.685
            334	 -0.975	 -0.740
            335	 -0.975	 -0.770
            336	 -0.985	 -0.810
            337	 -1.000	 -0.835
            338	 -0.990	 -0.850
            339	 -0.985	 -0.855
            340	 -0.990	 -0.870
            341	 -1.005	 -0.870
            342	 -0.995	 -0.880
            343	 -1.005	 -0.875
            344	 -1.005	 -0.890
            345	 -0.995	 -0.900
            346	 -0.990	 -0.905
            347	 -1.010	 -0.915
            348	 -1.020	 -0.920
            349	 -1.025	 -0.910
            350	 -1.025	 -0.920
            351	 -1.020	 -0.930
            352	 -1.005	 -0.950
            353	 -1.025	 -0.945
            354	 -1.030	 -0.950
            355	 -1.030	 -0.935
            356	 -1.015	 -0.935
            357	 -1.015	 -0.950
            358	 -1.005	 -0.970
            359	 -1.015	 -0.975
