sample interval	   MLII	     V1
             74	  0.810	  1.010
             75	  0.820	  1.015
             76	  0.840	  1.035
             77	  0.870	  1.055
             78	  0.920	  1.070
             79	  0.965	  1.075
             80	  0.980	  1.090
             81	  1.000	  1.095
             82	  1.030	  1.100
             83	  1.070	  1.130
             84	  1.095	  1.145
             85	  1.105	  1.135
             86	  1.100	  1.140
             87	  1.100	  1.135
             88	  1.115	  1.135
             89	  1.130	  1.150
             90	  1.145	  1.160
             91	  1.155	  1.150
             92	  1.150	  1.130
             93	  1.140	  1.130
             94	  1.130	  1.110
             95	  1.125	  1.115
             96	  1.130	  1.105
             97	  1.110	  1.095
             98	  1.085	  1.080
             99	  1.045	  1.050
            100	  1.015	  1.030
            101	  0.985	  1.020
            102	  0.955	  1.010
            103	  0.920	  0.980
            104	  0.880	  0.940
            105	  0.840	  0.915
            106	  0.785	  0.895
            107	  0.745	  0.885
            108	  0.720	  0.865
            109	  0.685	  0.815
            110	  0.635	  0.790
            111	  0.575	  0.745
            112	  0.515	  0.715
            113	  0.470	  0.710
            114	  0.425	  0.695
            115	  0.365	  0.670
            116	  0.305	  0.650
            117	  0.250	  0.625
            118	  0.190	  0.590
            119	  0.160	  0.595
            120	  0.140	  0.580
            121	  0.095	  0.560
            122	  0.050	  0.540
            123	  0.005	  0.520
            124	 -0.050	  0.520
            125	 -0.085	  0.515
            126	 -0.110	  0.525
            127	 -0.130	  0.510
            128	 -0.150	  0.505
            129	 -0.190	  0.485
            130	 -0.225	  0.475
            131	 -0.235	  0.475
            132	 -0.230	  0.495
            133	 -0.250	  0.490
            134	 -0.260	  0.470
            135	 -0.280	  0.460
            136	 -0.315	  0.470
            137	 -0.305	  0.475
            138	 -0.310	  0.470
            139	 -0.320	  0.465
            140	 -0.345	  0.450
            141	 -0.365	  0.440
            142	 -0.375	  0.440
            143	 -0.370	  0.460
            144	 -0.360	  0.465
            145	 -0.365	  0.460
            146	 -0.380	  0.455
            147	 -0.375	  0.445
            148	 -0.390	  0.445
            149	 -0.390	  0.445
            150	 -0.375	  0.460
            151	 -0.385	  0.455
            152	 -0.390	  0.440
            153	 -0.410	  0.440
            154	 -0.395	  0.430
            155	 -0.400	  0.445
            156	 -0.380	  0.450
            157	 -0.380	  0.440
            158	 -0.375	  0.445
            159	 -0.390	  0.435
            160	 -0.395	  0.430
            161	 -0.405	  0.440
            162	 -0.380	  0.455
            163	 -0.375	  0.445
            164	 -0.380	  0.445
            165	 -0.390	  0.430
            166	 -0.415	  0.430
            167	 -0.410	  0.440
            168	 -0.385	  0.440
            169	 -0.390	  0.440
            170	 -0.395	  0.430
            171	 -0.390	  0.405
            172	 -0.385	  0.405
            173	 -0.370	  0.425
            174	 -0.360	  0.430
            175	 -0.350	  0.425
            176	 -0.350	  0.410
            177	 -0.345	  0.410
            178	 -0.350	  0.410
            179	 -0.330	  0.410
            180	 -0.325	  0.415
            181	 -0.330	  0.395
            182	 -0.335	  0.390
            183	 -0.340	  0.375
            184	 -0.350	  0.380
            185	 -0.345	  0.380
            186	 -0.350	  0.390
            187	 -0.335	  0.395
            188	 -0.340	  0.385
            189	 -0.335	  0.365
            190	 -0.355	  0.350
            191	 -0.335	  0.365
            192	 -0.315	  0.360
            193	 -0.320	  0.365
            194	 -0.335	  0.360
            195	 -0.365	  0.355
            196	 -0.375	  0.335
            197	 -0.360	  0.340
            198	 -0.340	  0.345
            199	 -0.325	  0.350
            200	 -0.335	  0.335
            201	 -0.340	  0.320
            202	 -0.360	  0.320
            203	 -0.380	  0.330
            204	 -0.370	  0.340
            205	 -0.360	  0.330
            206	 -0.355	  0.330
            207	 -0.375	  0.310
            208	 -0.375	  0.310
            209	 -0.360	  0.320
            210	 -0.355	  0.320
            211	 -0.350	  0.330
            212	 -0.350	  0.310
            213	 -0.365	  0.300
            214	 -0.365	  0.300
            215	 -0.355	  0.305
            216	 -0.345	  0.305
            217	 -0.355	  0.305
            218	 -0.350	  0.300
            219	 -0.370	  0.290
            220	 -0.365	  0.295
            221	 -0.350	  0.305
            222	 -0.350	  0.310
            223	 -0.350	  0.295
            224	 -0.365	  0.290
            225	 -0.360	  0.280
            226	 -0.365	  0.285
            227	 -0.355	  0.285
            228	 -0.345	  0.310
            229	 -0.345	  0.305
            230	 -0.345	  0.280
            231	 -0.360	  0.280
            232	 -0.360	  0.275
            233	 -0.335	  0.270
            234	 -0.340	  0.280
            235	 -0.340	  0.280
            236	 -0.345	  0.270
            237	 -0.360	  0.255
            238	 -0.370	  0.255
            239	 -0.355	  0.275
            240	 -0.340	  0.280
            241	 -0.340	  0.265
            242	 -0.350	  0.255
            243	 -0.365	  0.245
            244	 -0.365	  0.255
            245	 -0.355	  0.265
            246	 -0.340	  0.275
            247	 -0.325	  0.255
            248	 -0.325	  0.240
            249	 -0.335	  0.235
            250	 -0.360	  0.245
            251	 -0.335	  0.265
            252	 -0.310	  0.290
            253	 -0.300	  0.330
            254	 -0.300	  0.335
            255	 -0.285	  0.325
            256	 -0.280	  0.340
            257	 -0.245	  0.345
            258	 -0.215	  0.335
            259	 -0.190	  0.295
            260	 -0.160	  0.150
            261	 -0.125	 -0.165
            262	 -0.055	 -0.545
            263	  0.085	 -0.610
            264	  0.325	 -0.315
            265	  0.805	 -0.050
            266	  1.400	  0.010
            267	  1.800	 -0.040
            268	  1.890	 -0.050
            269	  1.815	 -0.030
            270	  1.730	 -0.025
            271	  1.665	 -0.050
            272	  1.620	 -0.080
            273	  1.540	 -0.120
            274	  1.440	 -0.150
            275	  1.330	 -0.165
            276	  1.260	 -0.185
            277	  1.165	 -0.215
            278	  1.100	 -0.245
            279	  1.005	 -0.280
            280	  0.895	 -0.295
            281	  0.790	 -0.300
            282	  0.675	 -0.315
            283	  0.530	 -0.350
            284	  0.390	 -0.405
            285	  0.210	 -0.450
            286	  0.020	 -0.530
            287	 -0.175	 -0.585
            288	 -0.390	 -0.630
            289	 -0.610	 -0.680
            290	 -0.865	 -0.715
            291	 -1.105	 -0.755
            292	 -1.310	 -0.825
            293	 -1.500	 -0.925
            294	 -1.650	 -1.050
            295	 -1.805	 -1.240
            296	 -1.945	 -1.400
            297	 -2.045	 -1.495
            298	 -2.120	 -1.565
            299	 -2.170	 -1.655
            300	 -2.195	 -1.745
            301	 -2.260	 -1.845
            302	 -2.345	 -1.950
            303	 -2.430	 -2.030
            304	 -2.500	 -2.135
            305	 -2.530	 -2.245
            306	 -2.565	 -2.335
            307	 -2.630	 -2.335
            308	 -2.675	 -2.225
            309	 -2.690	 -2.055
            310	 -2.600	 -1.855
            311	 -2.395	 -1.660
            312	 -2.165	 -1.460
            313	 -1.940	 -1.290
            314	 -1.750	 -1.115
            315	 -1.580	 -1.010
            316	 -1.455	 -0.865
            317	 -1.340	 -0.725
            318	 -1.260	 -0.595
            319	 -1.185	 -0.490
            320	 -1.135	 -0.410
            321	 -1.090	 -0.350
            322	 -1.065	 -0.260
            323	 -1.010	 -0.170
            324	 -0.980	 -0.105
            325	 -0.975	 -0.070
            326	 -0.970	 -0.030
            327	 -0.965	 -0.005
            328	 -0.950	  0.035
            329	 -0.875	  0.085
            330	 -0.810	  0.130
            331	 -0.750	  0.160
            332	 -0.690	  0.185
            333	 -0.650	  0.210
            334	 -0.605	  0.255
            335	 -0.555	  0.300
            336	 -0.465	  0.315
            337	 -0.405	  0.345
            338	 -0.340	  0.355
            339	 -0.275	  0.360
            340	 -0.215	  0.375
            341	 -0.170	  0.400
            342	 -0.095	  0.410
            343	 -0.035	  0.415
            344	  0.000	  0.415
            345	  0.045	  0.425
            346	  0.050	  0.430
            347	  0.050	  0.450
            348	  0.075	  0.460
            349	  0.085	  0.460
            350	  0.105	  0.455
            351	  0.105	  0.465
            352	  0.120	  0.470
            353	  0.145	  0.500
            354	  0.185	  0.510
            355	  0.215	  0.520
            356	  0.235	  0.530
            357	  0.255	  0.510
            358	  0.265	  0.535
            359	  0.300	  0.555
