sample interval	   MLII	     V1
            313	  0.050	 -0.050
            314	  0.020	 -0.055
            315	  0.000	 -0.045
            316	 -0.025	 -0.020
            317	 -0.010	 -0.005
            318	 -0.020	  0.020
            319	 -0.055	  0.020
            320	 -0.080	  0.035
            321	 -0.090	  0.055
            322	 -0.100	  0.070
            323	 -0.110	  0.080
            324	 -0.115	  0.065
            325	 -0.120	  0.040
            326	 -0.140	  0.035
            327	 -0.170	  0.035
            328	 -0.170	  0.085
            329	 -0.160	  0.095
            330	 -0.165	  0.105
            331	 -0.190	  0.095
            332	 -0.205	  0.075
            333	 -0.195	  0.075
            334	 -0.175	  0.075
            335	 -0.160	  0.090
            336	 -0.160	  0.085
            337	 -0.190	  0.085
            338	 -0.200	  0.075
            339	 -0.190	  0.100
            340	 -0.180	  0.105
            341	 -0.160	  0.095
            342	 -0.150	  0.085
            343	 -0.170	  0.070
            344	 -0.175	  0.065
            345	 -0.190	  0.070
            346	 -0.175	  0.105
            347	 -0.150	  0.135
            348	 -0.140	  0.115
            349	 -0.140	  0.075
            350	 -0.145	  0.040
            351	 -0.145	  0.050
            352	 -0.145	  0.080
            353	 -0.135	  0.080
            354	 -0.135	  0.090
            355	 -0.145	  0.075
            356	 -0.150	  0.055
            357	 -0.150	  0.055
            358	 -0.135	  0.060
            359	 -0.125	  0.070
