sample interval	   MLII	     V1
             87	 -0.205	  0.210
             88	 -0.200	  0.230
             89	 -0.180	  0.235
             90	 -0.165	  0.235
             91	 -0.165	  0.250
             92	 -0.175	  0.235
             93	 -0.190	  0.225
             94	 -0.175	  0.230
             95	 -0.175	  0.260
             96	 -0.175	  0.265
             97	 -0.180	  0.260
             98	 -0.185	  0.235
             99	 -0.185	  0.220
            100	 -0.175	  0.235
            101	 -0.180	  0.240
            102	 -0.170	  0.250
            103	 -0.165	  0.240
            104	 -0.175	  0.235
            105	 -0.175	  0.235
            106	 -0.185	  0.245
            107	 -0.180	  0.245
            108	 -0.145	  0.255
            109	 -0.170	  0.235
            110	 -0.190	  0.200
            111	 -0.215	  0.205
            112	 -0.215	  0.220
            113	 -0.200	  0.255
            114	 -0.185	  0.265
            115	 -0.190	  0.280
            116	 -0.190	  0.285
            117	 -0.150	  0.270
            118	 -0.025	  0.260
            119	  0.140	  0.220
            120	  0.315	  0.175
            121	  0.470	  0.120
            122	  0.630	  0.060
            123	  0.720	 -0.010
            124	  0.800	 -0.055
            125	  0.840	 -0.120
            126	  0.800	 -0.125
            127	  0.675	 -0.155
            128	  0.515	 -0.165
            129	  0.260	 -0.155
            130	 -0.080	 -0.115
            131	 -0.415	 -0.055
            132	 -0.650	 -0.015
            133	 -0.785	  0.025
            134	 -0.755	  0.065
            135	 -0.665	  0.130
            136	 -0.555	  0.190
            137	 -0.470	  0.235
            138	 -0.375	  0.260
            139	 -0.315	  0.245
            140	 -0.265	  0.235
            141	 -0.255	  0.220
            142	 -0.225	  0.220
            143	 -0.210	  0.230
            144	 -0.175	  0.250
            145	 -0.170	  0.240
            146	 -0.170	  0.220
            147	 -0.185	  0.205
            148	 -0.185	  0.240
            149	 -0.165	  0.245
            150	 -0.130	  0.270
            151	 -0.140	  0.255
            152	 -0.135	  0.215
            153	 -0.140	  0.215
            154	 -0.155	  0.215
            155	 -0.135	  0.240
            156	 -0.115	  0.240
            157	 -0.090	  0.245
            158	 -0.075	  0.240
            159	 -0.085	  0.225
            160	 -0.085	  0.245
            161	 -0.070	  0.250
            162	 -0.060	  0.260
            163	 -0.055	  0.235
            164	 -0.060	  0.220
            165	 -0.065	  0.200
            166	 -0.060	  0.210
            167	 -0.020	  0.215
            168	  0.025	  0.245
            169	  0.040	  0.235
            170	  0.040	  0.210
            171	  0.040	  0.200
            172	  0.050	  0.205
            173	  0.095	  0.220
            174	  0.100	  0.245
            175	  0.120	  0.230
            176	  0.115	  0.220
            177	  0.120	  0.200
            178	  0.135	  0.210
            179	  0.155	  0.215
            180	  0.195	  0.220
            181	  0.205	  0.215
            182	  0.205	  0.180
            183	  0.205	  0.185
            184	  0.225	  0.190
            185	  0.240	  0.210
            186	  0.265	  0.215
            187	  0.260	  0.200
            188	  0.265	  0.195
            189	  0.250	  0.185
            190	  0.245	  0.190
            191	  0.255	  0.210
            192	  0.265	  0.225
            193	  0.265	  0.205
            194	  0.245	  0.195
            195	  0.225	  0.195
            196	  0.215	  0.215
            197	  0.210	  0.225
            198	  0.205	  0.255
            199	  0.170	  0.230
            200	  0.150	  0.230
            201	  0.120	  0.230
            202	  0.105	  0.235
            203	  0.085	  0.260
            204	  0.080	  0.265
            205	  0.055	  0.265
            206	  0.020	  0.245
            207	 -0.010	  0.255
            208	 -0.020	  0.260
            209	 -0.025	  0.280
            210	 -0.040	  0.300
            211	 -0.055	  0.290
            212	 -0.075	  0.280
            213	 -0.110	  0.260
            214	 -0.120	  0.270
            215	 -0.125	  0.305
            216	 -0.115	  0.295
            217	 -0.120	  0.305
            218	 -0.125	  0.290
            219	 -0.150	  0.285
            220	 -0.160	  0.295
            221	 -0.155	  0.320
            222	 -0.150	  0.330
            223	 -0.165	  0.310
            224	 -0.165	  0.305
            225	 -0.195	  0.290
            226	 -0.185	  0.285
            227	 -0.180	  0.300
            228	 -0.170	  0.320
            229	 -0.190	  0.310
            230	 -0.185	  0.275
            231	 -0.200	  0.280
            232	 -0.200	  0.300
            233	 -0.190	  0.310
            234	 -0.180	  0.330
            235	 -0.180	  0.325
            236	 -0.200	  0.305
            237	 -0.190	  0.315
            238	 -0.185	  0.310
            239	 -0.165	  0.345
            240	 -0.155	  0.335
            241	 -0.145	  0.335
            242	 -0.140	  0.335
            243	 -0.165	  0.325
            244	 -0.150	  0.340
            245	 -0.150	  0.355
            246	 -0.130	  0.360
            247	 -0.125	  0.370
            248	 -0.135	  0.360
            249	 -0.125	  0.350
            250	 -0.110	  0.360
            251	 -0.090	  0.370
            252	 -0.075	  0.380
            253	 -0.080	  0.355
            254	 -0.110	  0.325
            255	 -0.115	  0.310
            256	 -0.135	  0.315
            257	 -0.140	  0.325
            258	 -0.130	  0.355
            259	 -0.130	  0.335
            260	 -0.150	  0.315
            261	 -0.180	  0.310
            262	 -0.205	  0.330
            263	 -0.200	  0.345
            264	 -0.170	  0.355
            265	 -0.160	  0.365
            266	 -0.170	  0.355
            267	 -0.195	  0.355
            268	 -0.220	  0.370
            269	 -0.230	  0.390
            270	 -0.195	  0.385
            271	 -0.200	  0.400
            272	 -0.215	  0.395
            273	 -0.230	  0.370
            274	 -0.230	  0.400
            275	 -0.205	  0.410
            276	 -0.190	  0.430
            277	 -0.210	  0.435
            278	 -0.220	  0.415
            279	 -0.210	  0.425
            280	 -0.220	  0.445
            281	 -0.210	  0.450
            282	 -0.205	  0.470
            283	 -0.205	  0.450
            284	 -0.220	  0.445
            285	 -0.220	  0.450
            286	 -0.220	  0.455
            287	 -0.200	  0.470
            288	 -0.195	  0.500
            289	 -0.195	  0.490
            290	 -0.215	  0.480
            291	 -0.235	  0.490
            292	 -0.220	  0.505
            293	 -0.200	  0.510
            294	 -0.185	  0.535
            295	 -0.195	  0.525
            296	 -0.215	  0.530
            297	 -0.210	  0.515
            298	 -0.210	  0.550
            299	 -0.190	  0.560
            300	 -0.175	  0.570
            301	 -0.190	  0.570
            302	 -0.205	  0.575
            303	 -0.225	  0.590
            304	 -0.230	  0.610
            305	 -0.220	  0.655
            306	 -0.185	  0.670
            307	 -0.105	  0.665
            308	  0.015	  0.625
            309	  0.160	  0.585
            310	  0.315	  0.550
            311	  0.485	  0.535
            312	  0.645	  0.510
            313	  0.765	  0.445
            314	  0.815	  0.380
            315	  0.800	  0.320
            316	  0.675	  0.310
            317	  0.545	  0.320
            318	  0.365	  0.355
            319	  0.060	  0.380
            320	 -0.285	  0.440
            321	 -0.575	  0.465
            322	 -0.770	  0.515
            323	 -0.800	  0.585
            324	 -0.735	  0.675
            325	 -0.645	  0.745
            326	 -0.555	  0.785
            327	 -0.480	  0.790
            328	 -0.420	  0.815
            329	 -0.345	  0.825
            330	 -0.270	  0.820
            331	 -0.245	  0.825
            332	 -0.225	  0.825
            333	 -0.230	  0.810
            334	 -0.225	  0.815
            335	 -0.205	  0.845
            336	 -0.175	  0.855
            337	 -0.175	  0.860
            338	 -0.180	  0.845
            339	 -0.190	  0.830
            340	 -0.190	  0.835
            341	 -0.170	  0.850
            342	 -0.150	  0.870
            343	 -0.140	  0.865
            344	 -0.145	  0.855
            345	 -0.145	  0.845
            346	 -0.145	  0.835
            347	 -0.130	  0.845
            348	 -0.115	  0.860
            349	 -0.105	  0.855
            350	 -0.105	  0.830
            351	 -0.100	  0.830
            352	 -0.090	  0.830
            353	 -0.070	  0.855
            354	 -0.050	  0.880
            355	 -0.030	  0.850
            356	 -0.025	  0.830
            357	 -0.040	  0.815
            358	 -0.020	  0.820
            359	  0.015	  0.830
