sample interval	   MLII	     V1
            301	 -0.310	  0.100
            302	 -0.280	  0.110
            303	 -0.265	  0.140
            304	 -0.245	  0.175
            305	 -0.235	  0.175
            306	 -0.185	  0.160
            307	 -0.100	  0.125
            308	 -0.005	  0.060
            309	  0.035	  0.010
            310	  0.010	 -0.015
            311	 -0.030	  0.000
            312	 -0.070	  0.040
            313	 -0.090	  0.075
            314	 -0.100	  0.095
            315	 -0.115	  0.090
            316	 -0.135	  0.065
            317	 -0.160	  0.060
            318	 -0.185	  0.065
            319	 -0.180	  0.065
            320	 -0.185	  0.075
            321	 -0.225	  0.070
            322	 -0.235	  0.040
            323	 -0.260	  0.035
            324	 -0.290	  0.040
            325	 -0.305	  0.060
            326	 -0.315	  0.085
            327	 -0.360	  0.085
            328	 -0.385	  0.090
            329	 -0.385	  0.080
            330	 -0.380	  0.095
            331	 -0.355	  0.110
            332	 -0.335	  0.105
            333	 -0.320	  0.090
            334	 -0.320	  0.065
            335	 -0.335	  0.045
            336	 -0.330	  0.040
            337	 -0.335	  0.070
            338	 -0.330	  0.075
            339	 -0.340	  0.045
            340	 -0.370	  0.040
            341	 -0.425	  0.005
            342	 -0.465	  0.025
            343	 -0.460	  0.055
            344	 -0.320	  0.090
            345	 -0.035	  0.075
            346	  0.400	  0.035
            347	  0.895	  0.015
            348	  1.335	  0.035
            349	  1.685	  0.100
            350	  1.900	  0.165
            351	  2.010	  0.200
            352	  1.980	  0.215
            353	  1.815	  0.195
            354	  1.470	  0.160
            355	  0.940	  0.100
            356	  0.300	  0.080
            357	 -0.340	  0.050
            358	 -0.765	 -0.010
            359	 -0.725	 -0.075
