sample interval	   MLII	     V1
            109	 -0.320	  0.140
            110	 -0.325	  0.140
            111	 -0.330	  0.140
            112	 -0.345	  0.135
            113	 -0.325	  0.150
            114	 -0.325	  0.170
            115	 -0.325	  0.155
            116	 -0.320	  0.150
            117	 -0.325	  0.135
            118	 -0.330	  0.140
            119	 -0.335	  0.140
            120	 -0.305	  0.175
            121	 -0.310	  0.195
            122	 -0.295	  0.210
            123	 -0.285	  0.210
            124	 -0.290	  0.215
            125	 -0.245	  0.215
            126	 -0.230	  0.225
            127	 -0.210	  0.225
            128	 -0.230	  0.220
            129	 -0.245	  0.220
            130	 -0.245	  0.205
            131	 -0.225	  0.195
            132	 -0.190	  0.185
            133	 -0.155	  0.170
            134	 -0.145	  0.160
            135	 -0.150	  0.160
            136	 -0.155	  0.170
            137	 -0.150	  0.165
            138	 -0.140	  0.180
            139	 -0.130	  0.165
            140	 -0.120	  0.145
            141	 -0.125	  0.135
            142	 -0.140	  0.135
            143	 -0.145	  0.160
            144	 -0.150	  0.165
            145	 -0.155	  0.145
            146	 -0.150	  0.140
            147	 -0.175	  0.125
            148	 -0.200	  0.125
            149	 -0.240	  0.120
            150	 -0.280	  0.120
            151	 -0.325	  0.125
            152	 -0.360	  0.110
            153	 -0.380	  0.100
            154	 -0.390	  0.095
            155	 -0.380	  0.110
            156	 -0.380	  0.125
            157	 -0.370	  0.115
            158	 -0.380	  0.100
            159	 -0.395	  0.095
            160	 -0.415	  0.090
            161	 -0.395	  0.105
            162	 -0.395	  0.105
            163	 -0.380	  0.105
            164	 -0.370	  0.105
            165	 -0.375	  0.110
            166	 -0.390	  0.110
            167	 -0.385	  0.105
            168	 -0.380	  0.125
            169	 -0.365	  0.115
            170	 -0.375	  0.110
            171	 -0.370	  0.095
            172	 -0.400	  0.095
            173	 -0.385	  0.105
            174	 -0.370	  0.110
            175	 -0.375	  0.110
            176	 -0.370	  0.085
            177	 -0.370	  0.085
            178	 -0.360	  0.060
            179	 -0.355	  0.050
            180	 -0.355	  0.060
            181	 -0.365	  0.070
            182	 -0.370	  0.055
            183	 -0.370	  0.030
            184	 -0.355	  0.000
            185	 -0.300	 -0.025
            186	 -0.210	 -0.070
            187	 -0.085	 -0.130
            188	  0.050	 -0.215
            189	  0.235	 -0.310
            190	  0.400	 -0.375
            191	  0.590	 -0.425
            192	  0.775	 -0.415
            193	  0.915	 -0.395
            194	  1.025	 -0.345
            195	  1.100	 -0.305
            196	  1.160	 -0.275
            197	  1.180	 -0.245
            198	  1.090	 -0.200
            199	  0.960	 -0.165
            200	  0.825	 -0.125
            201	  0.710	 -0.095
            202	  0.575	 -0.055
            203	  0.410	 -0.005
            204	  0.255	  0.040
            205	  0.145	  0.040
            206	  0.095	  0.065
            207	  0.005	  0.085
            208	 -0.105	  0.095
            209	 -0.195	  0.125
            210	 -0.245	  0.145
            211	 -0.285	  0.140
            212	 -0.325	  0.155
            213	 -0.375	  0.165
            214	 -0.430	  0.165
            215	 -0.470	  0.195
            216	 -0.495	  0.195
            217	 -0.505	  0.180
            218	 -0.520	  0.170
            219	 -0.550	  0.160
            220	 -0.560	  0.155
            221	 -0.550	  0.170
            222	 -0.540	  0.195
            223	 -0.520	  0.195
            224	 -0.540	  0.190
            225	 -0.540	  0.180
            226	 -0.550	  0.170
            227	 -0.545	  0.175
            228	 -0.530	  0.195
            229	 -0.515	  0.200
            230	 -0.530	  0.190
            231	 -0.530	  0.185
            232	 -0.535	  0.195
            233	 -0.545	  0.200
            234	 -0.525	  0.205
            235	 -0.515	  0.210
            236	 -0.510	  0.205
            237	 -0.525	  0.200
            238	 -0.535	  0.205
            239	 -0.520	  0.205
            240	 -0.510	  0.220
            241	 -0.505	  0.225
            242	 -0.510	  0.215
            243	 -0.525	  0.190
            244	 -0.535	  0.205
            245	 -0.535	  0.205
            246	 -0.515	  0.215
            247	 -0.510	  0.215
            248	 -0.515	  0.225
            249	 -0.520	  0.220
            250	 -0.530	  0.205
            251	 -0.545	  0.220
            252	 -0.535	  0.230
            253	 -0.525	  0.225
            254	 -0.515	  0.220
            255	 -0.530	  0.225
            256	 -0.535	  0.225
            257	 -0.530	  0.250
            258	 -0.515	  0.245
            259	 -0.520	  0.250
            260	 -0.530	  0.235
            261	 -0.525	  0.220
            262	 -0.515	  0.230
            263	 -0.520	  0.240
            264	 -0.495	  0.245
            265	 -0.480	  0.255
            266	 -0.490	  0.240
            267	 -0.485	  0.240
            268	 -0.495	  0.235
            269	 -0.470	  0.250
            270	 -0.470	  0.270
            271	 -0.450	  0.265
            272	 -0.445	  0.265
            273	 -0.430	  0.250
            274	 -0.435	  0.250
            275	 -0.420	  0.260
            276	 -0.400	  0.275
            277	 -0.375	  0.250
            278	 -0.370	  0.245
            279	 -0.360	  0.260
            280	 -0.350	  0.260
            281	 -0.330	  0.270
            282	 -0.300	  0.280
            283	 -0.260	  0.265
            284	 -0.250	  0.255
            285	 -0.240	  0.240
            286	 -0.235	  0.240
            287	 -0.230	  0.235
            288	 -0.210	  0.245
            289	 -0.205	  0.240
            290	 -0.180	  0.230
            291	 -0.175	  0.215
            292	 -0.185	  0.210
            293	 -0.170	  0.215
            294	 -0.165	  0.215
            295	 -0.160	  0.215
            296	 -0.155	  0.215
            297	 -0.170	  0.185
            298	 -0.170	  0.195
            299	 -0.175	  0.205
            300	 -0.175	  0.205
            301	 -0.185	  0.195
            302	 -0.185	  0.185
            303	 -0.195	  0.175
            304	 -0.200	  0.175
            305	 -0.215	  0.180
            306	 -0.220	  0.205
            307	 -0.215	  0.185
            308	 -0.230	  0.195
            309	 -0.265	  0.175
            310	 -0.280	  0.165
            311	 -0.265	  0.170
            312	 -0.260	  0.190
            313	 -0.265	  0.185
            314	 -0.255	  0.180
            315	 -0.280	  0.175
            316	 -0.310	  0.165
            317	 -0.305	  0.190
            318	 -0.290	  0.190
            319	 -0.285	  0.185
            320	 -0.300	  0.180
            321	 -0.285	  0.180
            322	 -0.290	  0.170
            323	 -0.290	  0.185
            324	 -0.290	  0.195
            325	 -0.295	  0.175
            326	 -0.295	  0.165
            327	 -0.310	  0.160
            328	 -0.310	  0.165
            329	 -0.310	  0.170
            330	 -0.315	  0.175
            331	 -0.315	  0.185
            332	 -0.315	  0.180
            333	 -0.325	  0.170
            334	 -0.330	  0.165
            335	 -0.325	  0.160
            336	 -0.310	  0.170
            337	 -0.315	  0.165
            338	 -0.320	  0.155
            339	 -0.325	  0.140
            340	 -0.360	  0.155
            341	 -0.335	  0.165
            342	 -0.320	  0.165
            343	 -0.310	  0.160
            344	 -0.320	  0.150
            345	 -0.320	  0.145
            346	 -0.330	  0.145
            347	 -0.330	  0.145
            348	 -0.310	  0.165
            349	 -0.290	  0.155
            350	 -0.300	  0.150
            351	 -0.325	  0.130
            352	 -0.330	  0.125
            353	 -0.345	  0.130
            354	 -0.325	  0.140
            355	 -0.320	  0.145
            356	 -0.320	  0.130
            357	 -0.310	  0.145
            358	 -0.315	  0.145
            359	 -0.320	  0.155
